QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MINAPPLY,MINA_PLY,GFTCMIN,GFTCMIN_,MIN_MO,MIN_MO_,MINPURX,MINPURX_,MINRENTX,MINR_NTX,MNAPPL1,MNAPPL1_,MNAPPL2,MNAPPL2_,MNAPPL3,MNAPPL3_,MNAPPL4,MNAPPL4_,MNAPPL5,MNAPPL5_,MNAPPL6,MNAPPL6_,MNAPPL7,MNAPPL7_,MNAPPL8,MNAPPL8_,MNAPPL9,MNAPPL9_,INSTLSCR,INST_SCR,INSTLLEX,INST_LEX,TVPURCH,APBGRPON,APBPURCH,APBP_RCH
20171,03592601,2,0,1,640,D,1,D,12,D,317,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03592601,3,0,1,460,D,1,D,12,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03592601,4,0,1,460,D,1,D,12,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03592621,1,0,1,640,D,1,D,12,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03592621,2,0,1,330,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03592801,1,0,1,230,D,1,D,01,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03592851,1,0,1,365,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03592891,1,0,1,660,D,1,D,01,D,207,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03592951,2,0,1,655,D,1,D,11,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03592951,3,0,1,640,D,1,D,12,D,480,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03592951,4,0,1,750,D,1,D,11,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03592951,5,0,1,650,D,3,D,12,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03592951,6,0,1,310,D,3,D,12,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03592951,7,0,1,395,D,3,D,11,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03592951,8,0,1,550,D,3,D,12,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03592981,1,0,1,230,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03592981,2,0,1,460,D,1,D,01,D,642,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03593121,1,0,1,365,D,1,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03593181,1,0,1,470,D,1,D,11,D,424,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03593181,2,0,1,470,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03593181,3,0,1,470,D,1,D,12,D,212,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03593181,4,0,1,500,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03593181,5,0,1,500,D,1,D,01,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03593181,6,0,1,500,D,1,D,01,D,424,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03593201,1,0,1,230,D,1,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03593221,1,0,1,230,D,1,D,01,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03593221,2,0,1,660,D,1,D,12,D,127,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03593241,1,0,1,240,D,1,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03593341,1,0,1,230,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03593341,2,0,1,660,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03593341,3,0,1,365,D,1,D,11,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03593391,1,0,1,660,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03593391,2,0,1,390,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03593431,1,0,1,230,D,1,D,01,D,19,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03593431,2,0,1,470,D,1,D,01,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03593451,1,0,1,640,D,1,D,11,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03593461,2,0,1,365,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03593471,1,0,1,300,D,1,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03593501,1,0,1,655,D,1,D,12,D,129,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03593511,1,0,1,660,D,1,D,01,D,2160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03593581,1,0,1,640,D,1,D,11,D,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03593581,2,0,1,300,D,1,D,12,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03593601,1,0,1,640,D,1,D,12,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03593641,1,0,1,230,D,1,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03593641,2,0,1,645,D,1,D,11,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03593641,3,0,1,480,D,1,D,12,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03593741,1,0,1,365,D,1,D,12,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03593781,1,0,1,900,D,3,D,12,D,,H,,A,390,D,660,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03593781,1,1,1,390,D,3,D,12,D,271,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03593781,1,2,1,660,D,3,D,12,D,429,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03593781,2,0,1,390,D,3,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03593811,1,0,1,700,D,1,D,01,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03593811,2,0,1,660,D,1,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03593811,3,0,1,320,D,1,D,01,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03593881,1,0,1,240,D,1,D,01,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03593933,1,0,1,260,D,1,D,01,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03593933,2,0,1,310,D,1,D,12,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03593991,1,0,1,650,D,1,D,11,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03593991,2,0,1,650,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03593991,3,0,1,650,D,1,D,01,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03593991,4,0,1,365,D,3,D,12,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03594001,1,0,1,640,D,1,D,11,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03594001,2,0,1,365,D,1,D,11,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03594091,1,0,1,470,D,1,D,01,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594171,1,0,1,510,D,1,D,12,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594221,1,0,1,660,D,1,D,12,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594241,1,0,1,350,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594241,2,0,1,230,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594241,3,0,1,230,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594241,4,0,1,640,D,1,D,01,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,80,D,,,,A
20171,03594241,5,0,1,750,D,1,D,01,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594241,6,0,1,365,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03594241,7,0,1,470,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594261,1,0,1,230,D,1,D,12,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594261,2,0,1,230,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594261,3,0,1,240,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594261,4,0,1,750,D,1,D,11,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594261,5,0,1,700,D,1,D,11,D,321,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594261,6,0,1,660,D,1,D,01,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594261,7,0,1,640,D,1,D,01,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594261,8,0,1,490,D,1,D,11,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594261,9,0,1,550,D,2,D,,A,,A,214,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594281,1,0,1,365,D,1,D,12,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03594311,1,0,1,230,D,1,D,12,D,106,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594311,2,0,1,640,D,1,D,12,D,1271,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03594311,3,0,1,660,D,1,D,01,D,265,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594311,4,0,1,320,D,1,D,11,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594401,1,0,1,480,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594451,1,0,1,470,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594481,1,0,1,700,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594541,1,0,1,425,D,1,D,12,D,20,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03594583,1,0,1,260,D,1,D,11,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594591,1,0,1,460,D,1,D,01,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594591,2,0,1,330,D,1,D,11,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594631,3,0,1,260,D,1,D,12,D,347,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594631,4,0,1,660,D,1,D,11,D,563,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594631,5,0,1,500,D,1,D,01,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594681,1,0,1,230,D,1,D,01,D,163,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594681,2,0,1,700,D,1,D,11,D,530,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594681,3,0,1,750,D,1,D,12,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594681,4,0,1,660,D,1,D,01,D,477,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594681,5,0,1,300,D,1,D,12,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594681,6,0,1,640,D,1,D,11,D,265,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03594681,7,0,1,320,D,1,D,12,D,159,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594681,8,0,1,440,D,1,D,11,D,44,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03594701,1,0,1,230,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594754,1,0,1,660,D,1,D,01,D,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594754,2,0,1,660,D,1,D,11,D,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594754,3,0,1,660,D,1,D,12,D,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594771,2,0,1,230,D,1,D,01,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594771,3,0,1,260,D,1,D,01,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594771,4,0,1,660,D,1,D,01,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594771,5,0,1,660,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594771,6,0,1,390,D,1,D,01,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594771,7,0,1,365,D,1,D,01,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03594791,1,0,1,270,D,1,D,12,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594791,2,0,1,260,D,1,D,12,D,520,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594791,3,0,1,230,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594791,4,0,1,230,D,1,D,12,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594791,5,0,1,320,D,1,D,11,D,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594791,6,0,1,365,D,1,D,12,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03594791,7,0,1,440,D,1,D,12,D,34,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03594801,1,0,1,230,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594821,1,0,1,660,D,1,D,01,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594821,2,0,1,700,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594911,1,0,1,230,D,1,D,12,D,135,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594931,1,0,1,230,D,1,D,12,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594931,2,0,1,230,D,1,D,12,D,128,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03594941,1,0,1,230,D,1,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595001,1,0,1,260,D,1,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595031,1,0,1,640,D,1,D,11,D,480,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03595041,1,0,1,365,D,1,D,11,D,237,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03595051,1,0,1,640,D,1,D,12,D,310,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03595061,1,0,1,230,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595061,2,0,1,240,D,1,D,01,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595061,3,0,1,470,D,1,D,01,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595091,1,0,1,540,D,3,D,11,D,152,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595171,1,0,1,260,D,1,D,01,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595211,1,0,1,645,D,1,D,01,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595221,1,0,1,660,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595241,1,0,1,700,D,1,D,12,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595281,1,0,1,640,D,1,D,12,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03595321,1,0,1,640,D,1,D,01,D,72,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03595321,2,0,1,660,D,1,D,11,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595321,3,0,1,645,D,1,D,01,D,66,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595361,1,0,1,240,D,1,D,12,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595361,2,0,1,655,D,3,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595361,3,0,1,640,D,1,D,12,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03595361,4,0,1,750,D,1,D,01,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595361,5,0,1,300,D,1,D,12,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595361,6,0,1,660,D,1,D,12,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595361,7,0,1,300,D,3,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595361,8,0,1,365,D,1,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03595393,1,0,1,230,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595431,2,0,1,645,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595431,3,0,1,460,D,1,D,12,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595431,4,0,1,365,D,1,D,12,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03595501,1,0,1,900,D,1,D,12,D,,H,,A,900,D,365,D,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,,A
20171,03595501,1,1,1,270,D,1,D,12,D,15,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595501,1,2,1,365,D,1,D,12,D,234,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595501,1,3,1,395,D,1,D,12,D,16,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595501,1,4,1,425,D,1,D,12,D,53,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595501,1,5,1,440,D,1,D,12,D,26,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595501,1,6,1,640,D,1,D,12,D,230,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595501,1,7,1,670,D,1,D,12,D,26,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595571,1,0,1,660,D,1,D,12,D,59,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595571,2,0,1,660,D,1,D,12,D,535,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595571,3,0,1,660,D,1,D,01,D,37,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595571,4,0,1,645,D,1,D,12,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595571,5,0,1,330,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595571,6,0,1,350,D,1,D,01,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595571,7,0,1,390,D,1,D,12,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595571,8,0,1,480,D,1,D,01,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595581,1,0,1,240,D,1,D,12,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595581,2,0,1,230,D,1,D,01,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595581,3,0,1,240,D,1,D,01,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595581,4,0,1,230,D,3,D,12,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595581,5,0,1,270,D,1,D,11,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595581,6,0,1,440,D,1,D,12,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595581,7,0,1,440,D,1,D,01,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595581,8,0,1,440,D,1,D,11,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595581,9,0,1,645,D,1,D,12,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595581,11,0,1,470,D,1,D,12,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595581,12,0,1,470,D,1,D,12,D,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595581,13,0,1,470,D,1,D,12,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595581,14,0,1,900,D,1,D,01,D,,H,,A,900,D,510,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595581,14,1,1,260,D,1,D,01,D,27,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595581,14,2,1,510,D,1,D,01,D,22,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595581,14,3,1,700,D,1,D,01,D,37,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595581,15,0,1,520,D,1,D,12,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595591,1,0,1,655,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595591,2,0,1,660,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595591,3,0,1,660,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
20171,03595591,4,0,1,390,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,A
