QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MISCCODE,MISC_ODE,MISCMO,MISCMO_,MISCGFTC,MISC_FTC,MISCEXPX,MISC_XPX,MISCDE1,MISCDE1_,MISCDE2,MISCDE2_,MISCDE3,MISCDE3_,MISCDE4,MISCDE4_,MISCDE5,MISCDE5_,MISCDE6,MISCDE6_,MISCDE7,MISCDE7_,MISCDE8,MISCDE8_,MISCDE9,MISCDE9_,MISPURCH
20181,03645814,19,0,1,330,D,12,D,1,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03645844,22,0,1,140,D,10,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03645844,23,0,1,250,D,11,D,1,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03645864,12,0,1,330,D,12,D,2,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03645884,10,0,1,380,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03645904,22,0,1,150,D,13,D,1,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03645904,23,0,1,170,D,13,D,1,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03645904,24,0,1,370,D,13,D,1,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03645904,25,0,1,240,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03645904,26,0,1,130,D,12,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03645914,16,0,1,160,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03645914,17,0,1,240,D,13,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03645944,19,0,1,330,D,12,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03645944,20,0,1,240,D,12,D,1,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646014,10,0,1,380,D,13,D,1,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646014,11,0,1,370,D,13,D,1,D,57,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646014,12,0,1,240,D,11,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646014,13,0,2,240,D,10,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646024,44,0,1,390,D,12,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646024,45,0,1,330,D,12,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646024,46,0,2,330,D,10,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646094,14,0,1,240,D,11,D,1,D,46,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646094,15,0,1,240,D,12,D,1,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646094,16,0,1,240,D,12,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646094,17,0,1,260,D,11,D,1,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646174,44,0,1,180,D,13,D,1,D,480,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646174,45,0,1,210,D,11,D,1,D,1450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646174,46,0,1,330,D,12,D,1,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646174,47,0,1,250,D,10,D,1,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646174,48,0,1,250,D,12,D,1,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646174,49,0,1,250,D,12,D,1,D,643,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646174,50,0,2,170,D,10,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646184,17,0,1,370,D,13,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646184,18,0,1,330,D,12,D,1,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646184,19,0,1,240,D,13,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646254,19,0,1,240,D,11,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646314,9,0,1,250,D,13,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646374,21,0,1,140,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646374,22,0,1,370,D,13,D,1,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646374,23,0,1,390,D,11,D,1,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646374,24,0,1,225,D,10,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646374,25,0,1,330,D,12,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646374,26,0,1,240,D,12,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646384,40,0,1,140,D,11,D,1,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646384,41,0,1,140,D,11,D,1,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646384,42,0,1,150,D,11,D,1,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646384,43,0,1,170,D,11,D,1,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646384,44,0,1,330,D,11,D,2,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646384,45,0,1,460,D,11,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646404,18,0,1,330,D,12,D,1,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646444,18,0,1,240,D,13,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646454,21,0,1,380,D,13,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646494,17,0,1,170,D,10,D,1,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646494,18,0,1,170,D,11,D,1,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646494,19,0,1,330,D,12,D,2,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646554,46,0,1,330,D,12,D,1,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646564,15,0,1,260,D,12,D,1,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646614,21,0,1,260,D,12,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646614,22,0,1,240,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646674,29,0,1,240,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646704,10,0,1,250,D,10,D,1,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646704,11,0,1,260,D,11,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646704,12,0,1,240,D,11,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646714,8,0,1,240,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646774,12,0,1,240,D,13,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646804,8,0,1,260,D,12,D,1,D,453,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646814,30,0,1,330,D,12,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646824,20,0,1,370,D,12,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646824,21,0,1,330,D,12,D,2,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646824,22,0,1,240,D,12,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646824,23,0,2,250,D,10,D,1,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646824,24,0,2,260,D,10,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646834,16,0,1,330,D,12,D,2,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646834,17,0,1,240,D,10,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646844,14,0,1,100,D,12,D,1,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646854,16,0,1,380,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646854,17,0,1,380,D,13,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646934,10,0,1,140,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646934,11,0,2,340,D,10,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646944,27,0,1,160,D,10,D,1,D,575,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646944,28,0,1,370,D,13,D,1,D,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646944,29,0,1,340,D,11,D,1,D,216,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646944,30,0,1,260,D,11,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646954,20,0,1,180,D,13,D,1,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646954,21,0,1,150,D,11,D,1,D,116,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03646964,7,0,1,240,D,13,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647064,21,0,1,140,D,12,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647064,22,0,1,330,D,12,D,1,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647074,38,0,1,180,D,13,D,1,D,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647074,39,0,1,170,D,13,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647074,40,0,1,390,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647074,41,0,1,265,D,10,D,1,D,,H,240,D,250,D,260,D,,A,,A,,A,,A,,A,,A,
20181,03647074,41,1,1,240,D,10,D,1,D,100,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647074,41,2,1,250,D,10,D,1,D,100,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647074,41,3,1,260,D,10,D,1,D,440,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647074,42,0,1,265,D,11,D,1,D,,H,240,D,250,D,260,D,,A,,A,,A,,A,,A,,A,
20181,03647074,42,1,1,240,D,11,D,1,D,67,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647074,42,2,1,250,D,11,D,1,D,67,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647074,42,3,1,260,D,11,D,1,D,296,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647074,43,0,1,265,D,12,D,1,D,,H,240,D,250,D,260,D,,A,,A,,A,,A,,A,,A,
20181,03647074,43,1,1,240,D,12,D,1,D,33,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647074,43,2,1,250,D,12,D,1,D,32,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647074,43,3,1,260,D,12,D,1,D,143,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647074,44,0,2,265,D,10,D,1,D,,H,250,D,240,D,,A,,A,,A,,A,,A,,A,,A,
20181,03647074,44,1,2,250,D,10,D,1,D,93,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647074,44,2,2,240,D,10,D,1,D,92,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647074,45,0,2,260,D,10,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647114,10,0,1,370,D,13,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647114,11,0,1,260,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647134,17,0,1,330,D,12,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647134,18,0,1,240,D,13,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647134,19,0,1,250,D,12,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647134,20,0,1,260,D,11,D,1,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647134,21,0,1,260,D,10,D,1,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647204,12,0,1,390,D,13,D,1,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647204,13,0,1,240,D,13,D,1,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647224,22,0,1,140,D,12,D,2,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647224,23,0,1,170,D,13,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647224,24,0,1,180,D,13,D,1,D,320,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647224,25,0,1,370,D,13,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647224,26,0,1,210,D,11,D,1,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647224,27,0,1,210,D,10,D,1,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647224,28,0,1,210,D,12,D,1,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647224,29,0,2,210,D,10,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647274,21,0,1,240,D,13,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647284,15,0,1,140,D,11,D,2,D,154,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647284,16,0,1,140,D,12,D,2,D,154,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647294,13,0,2,210,D,10,D,1,D,945,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647324,12,0,1,390,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647324,13,0,1,330,D,12,D,2,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647344,10,0,2,240,D,10,D,1,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647424,19,0,1,170,D,10,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647424,20,0,1,210,D,11,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647504,45,0,1,370,D,11,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647504,46,0,1,370,D,12,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647504,47,0,1,390,D,13,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647504,48,0,1,330,D,12,D,2,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647504,49,0,1,340,D,10,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647504,50,0,1,340,D,11,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647504,51,0,1,250,D,11,D,1,D,115,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647504,52,0,1,250,D,12,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647504,53,0,1,260,D,10,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647504,54,0,2,340,D,10,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647524,26,0,1,380,D,13,D,1,D,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647524,27,0,1,240,D,13,D,1,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647524,28,0,1,250,D,12,D,1,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647524,29,0,1,240,D,12,D,1,D,34,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647524,30,0,2,250,D,10,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647544,7,0,1,240,D,13,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647544,8,0,1,260,D,13,D,1,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647584,10,0,1,140,D,11,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647584,11,0,1,140,D,11,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647594,20,0,1,170,D,13,D,1,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647594,21,0,1,240,D,13,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647594,22,0,1,250,D,13,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647654,13,0,1,170,D,13,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647664,13,0,1,240,D,13,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647674,12,0,1,260,D,11,D,1,D,78,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647674,13,0,1,240,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647674,14,0,1,240,D,13,D,2,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647684,9,0,1,330,D,12,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647714,18,0,1,180,D,13,D,1,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647744,15,0,1,170,D,13,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647744,16,0,1,260,D,12,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647774,18,0,1,330,D,10,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647774,19,0,1,330,D,11,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647774,20,0,1,330,D,12,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647774,21,0,1,240,D,12,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647774,22,0,1,260,D,12,D,1,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647774,23,0,2,260,D,10,D,1,D,1286,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647794,4,0,1,140,D,10,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647814,25,0,1,380,D,13,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647814,26,0,1,170,D,11,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647814,27,0,1,130,D,12,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647824,16,0,1,330,D,12,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647844,18,0,1,170,D,13,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647844,19,0,1,180,D,13,D,1,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647844,20,0,1,370,D,13,D,1,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647844,21,0,1,390,D,13,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647844,22,0,1,345,D,12,D,2,D,,H,340,D,460,D,330,D,,A,,A,,A,,A,,A,,A,
20181,03647844,22,1,1,340,D,12,D,2,D,102,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647844,22,2,1,460,D,12,D,2,D,143,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647844,22,3,1,330,D,12,D,2,D,255,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647844,23,0,1,240,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647854,10,0,1,240,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647864,19,0,1,180,D,10,D,1,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647864,20,0,2,170,D,10,D,1,D,62,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647874,17,0,1,370,D,13,D,1,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647874,18,0,1,260,D,13,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647874,19,0,1,260,D,11,D,1,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647874,20,0,2,180,D,10,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647874,21,0,2,330,D,10,D,1,D,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647904,19,0,1,370,D,13,D,1,D,29,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647904,20,0,1,240,D,13,D,1,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20181,03647904,21,0,1,260,D,11,D,1,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647914,7,0,2,260,D,10,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647934,18,0,1,180,D,13,D,1,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647974,25,0,1,330,D,12,D,1,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647974,26,0,1,240,D,11,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647984,40,0,1,240,D,11,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03647984,41,0,2,260,D,10,D,2,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03648024,16,0,1,160,D,12,D,1,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03648024,17,0,1,260,D,11,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03648044,19,0,1,330,D,12,D,1,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03648044,20,0,1,240,D,12,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03648084,28,0,1,140,D,11,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03648084,29,0,1,380,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03648084,30,0,1,390,D,13,D,1,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03648084,31,0,2,140,D,10,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03648084,995,0,1,360,D,11,D,1,D,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03648144,36,0,1,260,D,11,D,1,D,356,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03648144,37,0,1,260,D,10,D,1,D,3100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03648144,38,0,1,250,D,13,D,1,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03648144,39,0,1,260,D,13,D,1,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03648144,40,0,1,260,D,13,D,1,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03648144,41,0,1,250,D,11,D,1,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03648144,42,0,1,250,D,12,D,1,D,84,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03648154,12,0,1,150,D,10,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03648154,13,0,1,140,D,10,D,1,D,53,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03648184,20,0,1,380,D,13,D,1,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03648184,21,0,1,345,D,12,D,1,D,,H,340,D,460,D,330,D,,A,,A,,A,,A,,A,,A,
20181,03648184,21,1,1,340,D,12,D,1,D,36,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03648184,21,2,1,460,D,12,D,1,D,43,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03648184,21,3,1,330,D,12,D,1,D,86,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03648204,28,0,1,140,D,10,D,1,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03648204,29,0,1,390,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03648204,30,0,1,330,D,12,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20181,03648244,21,0,1,240,D,13,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20181,03648244,22,0,2,260,D,10,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03648264,15,0,1,380,D,13,D,1,D,46,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03648264,16,0,1,330,D,12,D,2,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03648264,17,0,1,240,D,12,D,1,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03648314,13,0,1,240,D,13,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03648344,10,0,1,170,D,13,D,2,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03648364,13,0,1,330,D,12,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03648364,14,0,1,240,D,13,D,1,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03648414,14,0,1,260,D,12,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03648414,15,0,1,260,D,12,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03648424,18,0,1,170,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03648424,19,0,1,100,D,13,D,1,D,96,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20181,03648484,23,0,1,180,D,13,D,1,D,280,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
