QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CONTCODE,CONT_ODE,CONTMO,CONTMO_,CONTEXPX,CONT_XPX
20174,03665833,13,0,2,160,D,09,D,30,D
20174,03665893,5,0,1,150,D,10,D,150,D
20174,03665893,6,0,1,160,D,11,D,300,D
20174,03665973,2,0,1,170,D,10,D,500,D
20174,03665973,3,0,1,150,D,13,D,120,D
20174,03665993,7,0,1,170,D,10,D,75,D
20174,03666053,6,0,1,150,D,13,D,200,D
20174,03666053,7,0,2,160,D,09,D,40,D
20174,03666073,4,0,1,150,D,13,D,1350,D
20174,03666073,5,0,1,160,D,13,D,150,D
20174,03666143,2,0,1,150,D,13,D,10,D
20174,03666153,5,0,1,150,D,13,D,270,D
20174,03666153,6,0,1,160,D,13,D,12,D
20174,03666203,4,0,1,130,D,10,D,20,D
20174,03666203,5,0,1,130,D,10,D,20,D
20174,03666203,6,0,1,150,D,10,D,10,D
20174,03666203,7,0,1,160,D,11,D,10,D
20174,03666203,8,0,1,160,D,11,D,20,D
20174,03666203,9,0,1,160,D,11,D,10,D
20174,03666203,10,0,1,160,D,09,D,15,D
20174,03666203,11,0,1,160,D,09,D,10,D
20174,03666203,12,0,1,160,D,10,D,20,D
20174,03666203,13,0,1,160,D,10,D,20,D
20174,03666203,14,0,1,160,D,10,D,10,D
20174,03666203,15,0,1,150,D,11,D,5,D
20174,03666203,16,0,1,160,D,11,D,5,D
20174,03666203,17,0,1,160,D,11,D,5,D
20174,03666203,18,0,1,160,D,11,D,10,D
20174,03666203,19,0,1,160,D,11,D,20,D
20174,03666203,20,0,1,160,D,11,D,5,D
20174,03666203,21,0,1,160,D,11,D,5,D
20174,03666203,22,0,2,130,D,09,D,20,D
20174,03666203,23,0,2,130,D,09,D,20,D
20174,03666323,2,0,1,170,D,13,D,33,D
20174,03666323,3,0,1,130,D,10,D,25,D
20174,03666323,4,0,1,130,D,11,D,25,D
20174,03666353,3,0,1,150,D,13,D,80,D
20174,03666373,2,0,1,150,D,13,D,229,F
20174,03666373,3,0,1,160,D,13,D,143,F
20174,03666393,3,0,1,160,D,13,D,100,D
20174,03666563,3,0,1,150,D,11,D,20,D
20174,03666613,1,0,1,150,D,09,D,10,D
20174,03666613,2,0,1,150,D,10,D,10,D
20174,03666613,3,0,1,150,D,11,D,10,D
20174,03666643,5,0,1,150,D,13,D,500,D
20174,03666643,6,0,1,160,D,13,D,180,D
20174,03666693,2,0,1,150,D,13,D,200,D
20174,03666723,1,0,1,150,D,13,D,100,D
20174,03666773,2,0,1,160,D,11,D,100,D
20174,03666853,5,0,1,160,D,13,D,40,D
20174,03666863,7,0,1,150,D,13,D,500,D
20174,03666903,6,0,1,150,D,13,D,229,F
20174,03666923,3,0,1,160,D,13,D,50,D
20174,03666943,2,0,1,160,D,11,D,150,D
20174,03666943,3,0,2,160,D,09,D,10,D
20174,03666953,3,0,2,170,D,09,D,20,D
20174,03666953,4,0,2,130,D,09,D,37,D
20174,03666963,1,0,1,150,D,13,D,80,D
20174,03666993,4,0,1,160,D,10,D,40,D
20174,03667023,3,0,1,130,D,11,D,50,D
20174,03667023,4,0,2,130,D,09,D,50,D
20174,03667023,5,0,2,160,D,09,D,50,D
20174,03667073,9,0,1,100,D,10,D,500,D
20174,03667073,10,0,1,160,D,11,D,1800,D
20174,03667263,2,0,1,160,D,10,D,5,D
20174,03667323,2,0,1,160,D,09,D,10,D
20174,03667323,3,0,1,160,D,10,D,10,D
20174,03667323,4,0,1,160,D,11,D,10,D
20174,03667373,3,0,1,170,D,11,D,25,D
20174,03667433,6,0,1,160,D,13,D,10,D
20174,03667443,16,0,1,150,D,13,D,300,D
20174,03667463,3,0,1,100,D,13,D,200,D
20174,03667463,4,0,2,170,D,09,D,225,D
20174,03667553,1,0,1,160,D,13,D,40,D
20174,03667594,8,0,1,170,D,10,D,120,D
20174,03667594,9,0,1,170,D,11,D,30,D
20174,03667613,31,0,1,170,D,09,D,52,D
20174,03667613,32,0,1,130,D,09,D,10,D
20174,03667613,33,0,1,130,D,10,D,20,D
20174,03667633,7,0,1,150,D,13,D,300,D
20174,03667633,8,0,1,160,D,13,D,100,D
20174,03667633,9,0,1,150,D,13,D,100,D
20174,03667653,4,0,1,100,D,11,D,200,D
20174,03667713,4,0,1,170,D,10,D,200,D
20174,03667713,5,0,1,130,D,09,D,100,D
20174,03667713,6,0,1,160,D,10,D,100,D
20174,03667783,4,0,1,150,D,10,D,2400,D
20174,03667783,5,0,1,160,D,10,D,4000,D
20174,03667803,3,0,1,170,D,11,D,10,D
20174,03667803,4,0,1,150,D,13,D,30,D
20174,03667813,1,0,1,160,D,13,D,50,D
20174,03667883,11,0,1,110,D,13,D,100,D
20174,03667883,12,0,1,150,D,13,D,22,D
20174,03667883,13,0,1,160,D,10,D,35,D
20174,03667893,6,0,1,110,D,13,D,600,D
20174,03667913,1,0,1,160,D,09,D,50,D
20174,03667933,2,0,1,160,D,11,D,2,D
20174,03667993,1,0,2,150,D,09,D,40,D
20174,03668003,10,0,1,170,D,10,D,100,D
20174,03668003,11,0,1,170,D,11,D,100,D
20174,03668003,12,0,1,150,D,13,D,600,D
20174,03668003,13,0,1,160,D,09,D,100,D
20174,03668043,4,0,1,100,D,09,D,255,D
20174,03668043,5,0,1,170,D,13,D,5,D
20174,03668043,6,0,1,150,D,10,D,10,D
20174,03668053,7,0,1,160,D,11,D,20820,D
20174,03668063,5,0,1,110,D,13,D,1160,D
20174,03668083,10,0,1,170,D,09,D,25,D
20174,03668083,11,0,1,150,D,13,D,30,D
20174,03668133,1,0,2,160,D,09,D,3,D
20174,03668163,2,0,2,160,D,09,D,25,D
20174,03668233,2,0,1,150,D,13,D,200,D
20174,03668243,1,0,1,150,D,13,D,600,D
20174,03668253,2,0,1,160,D,09,D,50,D
20174,03668253,3,0,1,160,D,10,D,35,D
20174,03668253,4,0,1,160,D,11,D,40,D
20174,03668273,3,0,1,160,D,09,D,15,D
20174,03668273,4,0,1,160,D,10,D,10,D
20174,03668273,5,0,1,160,D,10,D,10,D
20174,03668293,5,0,1,170,D,11,D,400,D
20174,03668293,6,0,1,150,D,13,D,40,D
20174,03668293,7,0,2,170,D,09,D,50,D
20174,03668293,8,0,2,170,D,09,D,100,D
20174,03668373,1,0,1,170,D,13,D,20,D
20174,03668373,2,0,1,150,D,13,D,8,D
20174,03668373,3,0,2,170,D,09,D,20,D
20174,03668403,2,0,1,150,D,13,D,235,F
20174,03668473,4,0,1,140,D,11,D,5,D
20174,03668473,5,0,2,160,D,09,D,5,D
20174,03668513,3,0,1,150,D,13,D,300,D
20174,03668513,4,0,1,150,D,13,D,300,D
20174,03668513,5,0,1,160,D,11,D,250,D
20174,03668513,6,0,1,160,D,11,D,200,D
20174,03668513,7,0,2,160,D,09,D,250,D
20174,03668513,8,0,2,150,D,09,D,500,D
20174,03668513,9,0,2,160,D,09,D,100,D
20174,03668543,4,0,1,160,D,13,D,10,D
20174,03668543,5,0,2,160,D,09,D,20,D
20174,03668603,1,0,1,170,D,10,D,20,D
20174,03668603,2,0,1,170,D,11,D,25,D
20174,03668603,3,0,1,150,D,13,D,267,D
20174,03668643,9,0,1,170,D,09,D,150,D
20174,03668643,10,0,1,170,D,10,D,60,D
20174,03668643,11,0,1,170,D,11,D,130,D
20174,03668643,12,0,1,150,D,13,D,7,D
20174,03668643,13,0,2,150,D,09,D,229,F
20174,03668793,4,0,1,150,D,13,D,300,D
20174,03668833,3,0,1,170,D,10,D,50,D
20174,03668833,4,0,1,170,D,10,D,50,D
20174,03668833,5,0,1,170,D,11,D,50,D
20174,03668883,13,0,1,160,D,10,D,60,D
20174,03668883,14,0,1,160,D,11,D,5,D
20174,03669013,9,0,1,170,D,10,D,50,D
20174,03669013,10,0,1,160,D,13,D,20,D
20174,03669013,11,0,1,160,D,13,D,20,D
20174,03669053,1,0,1,170,D,10,D,100,D
20174,03669053,2,0,1,170,D,11,D,120,D
20174,03669053,3,0,1,160,D,11,D,20,D
20174,03669063,16,0,1,170,D,11,D,20,D
20174,03669063,17,0,1,160,D,13,D,10,D
20174,03669203,8,0,1,150,D,13,D,30,D
20174,03669253,1,0,1,150,D,13,D,50,D
20174,03669293,6,0,1,170,D,13,D,60,D
20174,03669313,1,0,1,160,D,13,D,20,D
20174,03669453,11,0,1,140,D,13,D,22,D
20174,03669683,2,0,1,150,D,13,D,160,D
20174,03669703,8,0,1,100,D,13,D,300,D
20174,03669703,9,0,2,100,D,09,D,300,D
20174,03669723,1,0,1,150,D,10,D,50,D
20174,03669723,2,0,1,150,D,11,D,50,D
20174,03669723,3,0,1,150,D,09,D,25,D
20174,03669723,4,0,1,160,D,09,D,100,D
20174,03669723,5,0,1,160,D,10,D,100,D
20174,03669723,6,0,1,160,D,11,D,100,D
20174,03669743,2,0,2,160,D,09,D,10,D
20174,03669763,29,0,1,130,D,10,D,20,D
20174,03669763,30,0,2,160,D,09,D,10,D
20174,03669763,31,0,2,130,D,09,D,18,D
20174,03669873,1,0,1,170,D,13,D,100,D
20174,03669923,4,0,1,170,D,11,D,150,D
20174,03669923,5,0,1,170,D,10,D,50,D
20174,03669923,6,0,1,160,D,13,D,125,D
20174,03669923,7,0,1,160,D,10,D,260,D
20174,03669943,5,0,1,150,D,13,D,20,D
20174,03669943,6,0,1,160,D,09,D,55,D
20174,03669943,7,0,1,160,D,10,D,15,D
20174,03670093,2,0,2,160,D,09,D,100,D
20174,03670103,2,0,1,170,D,13,D,20,D
20174,03670153,3,0,1,170,D,13,D,300,D
20174,03670153,4,0,1,160,D,13,D,100,D
20174,03670193,4,0,1,150,D,13,D,50,D
20174,03670223,2,0,1,150,D,13,D,400,D
20174,03670253,7,0,1,170,D,10,D,160,D
20174,03670263,4,0,1,160,D,11,D,400,D
20174,03670283,12,0,1,170,D,13,D,150,D
20174,03670283,13,0,1,140,D,10,D,40,D
20174,03670283,14,0,1,160,D,10,D,365,D
20174,03670283,15,0,1,160,D,13,D,100,D
20174,03670353,5,0,1,160,D,13,D,25,D
20174,03670423,2,0,1,130,D,11,D,50,D
20174,03670463,2,0,1,150,D,13,D,75,D
20174,03670483,3,0,1,150,D,13,D,120,D
20174,03670553,7,0,1,160,D,09,D,11,D
20174,03670553,8,0,1,160,D,11,D,13,D
20174,03670583,9,0,1,100,D,09,D,100,D
20174,03670583,10,0,1,100,D,11,D,100,D
20174,03670583,11,0,1,140,D,11,D,30,D
20174,03670583,12,0,1,150,D,13,D,500,D
20174,03670583,13,0,1,160,D,13,D,15,D
20174,03670583,14,0,1,160,D,13,D,50,D
20174,03670583,15,0,1,160,D,13,D,50,D
20174,03670723,2,0,1,160,D,11,D,36,D
20174,03670723,3,0,1,160,D,11,D,25,D
20174,03670723,4,0,1,150,D,13,D,5,D
20174,03670753,3,0,1,150,D,13,D,60,D
20174,03670753,4,0,2,160,D,09,D,100,D
20174,03670803,5,0,1,150,D,13,D,500,D
20174,03670813,1,0,1,150,D,13,D,200,D
20174,03670983,8,0,1,170,D,11,D,125,D
20174,03670983,9,0,1,160,D,13,D,8,D
20174,03671003,4,0,1,150,D,13,D,10,D
20174,03671013,2,0,1,150,D,13,D,3200,D
20174,03671013,3,0,1,160,D,13,D,38,D
20174,03671043,9,0,1,160,D,09,D,10,D
20174,03671043,10,0,1,160,D,10,D,10,D
20174,03671043,11,0,1,160,D,11,D,10,D
20174,03671093,5,0,1,170,D,13,D,350,D
20174,03671113,3,0,1,100,D,13,D,300,D
20174,03671113,4,0,1,160,D,11,D,400,D
20174,03671133,7,0,1,170,D,11,D,130,D
20174,03671133,8,0,1,150,D,13,D,100,D
20174,03671133,9,0,1,150,D,11,D,200,D
20174,03671183,3,0,1,170,D,13,D,100,D
20174,03671253,2,0,2,170,D,09,D,300,D
20174,03671253,3,0,2,160,D,09,D,50,D
20174,03671253,4,0,2,160,D,09,D,50,D
20174,03671273,2,0,1,150,D,09,D,550,D
20174,03671293,2,0,1,150,D,13,D,20,D
20174,03671333,5,0,1,170,D,09,D,50,D
20174,03671333,6,0,1,170,D,11,D,50,D
20174,03671333,7,0,1,160,D,09,D,200,D
20174,03671333,8,0,1,160,D,10,D,120,D
20174,03671333,9,0,1,160,D,11,D,80,D
20174,03692162,6,0,1,100,D,09,D,50,D
20174,03692162,7,0,1,160,D,09,D,15,D
20174,03692202,2,0,1,160,D,07,D,1800,D
20174,03692232,9,0,1,170,D,08,D,100,D
20174,03692262,3,0,1,110,D,13,D,600,D
20174,03692262,4,0,1,160,D,13,D,50,D
20174,03692272,6,0,1,160,D,09,D,50,D
20174,03692272,7,0,1,150,D,09,D,20,D
20174,03692322,3,0,1,150,D,13,D,85,D
20174,03692422,1,0,1,170,D,08,D,100,D
20174,03692422,2,0,1,150,D,09,D,60,D
20174,03692502,3,0,1,150,D,13,D,197,F
20174,03692522,2,0,1,100,D,09,D,400,D
20174,03692612,2,0,1,170,D,13,D,150,D
20174,03692663,4,0,1,170,D,09,D,50,D
20174,03692732,1,0,1,170,D,07,D,405,D
20174,03692732,2,0,1,160,D,09,D,27,D
20174,03692732,3,0,1,160,D,09,D,20,D
20174,03692742,7,0,1,170,D,08,D,50,D
20174,03692772,10,0,1,170,D,09,D,50,D
20174,03692792,7,0,1,150,D,13,D,35,D
20174,03692792,8,0,1,160,D,13,D,35,D
20174,03692812,5,0,1,150,D,13,D,150,D
20174,03692822,1,0,1,150,D,13,D,110,D
20174,03692842,6,0,1,150,D,13,D,150,D
20174,03692902,3,0,1,150,D,13,D,640,D
20174,03692912,3,0,1,160,D,09,D,50,D
20174,03692962,7,0,1,170,D,08,D,200,D
20174,03692962,8,0,1,170,D,07,D,100,D
20174,03692962,9,0,1,150,D,13,D,100,D
20174,03692962,10,0,1,160,D,13,D,50,D
20174,03692972,1,0,1,150,D,13,D,80,D
20174,03692992,14,0,1,170,D,08,D,158,D
20174,03692992,15,0,1,170,D,07,D,17,D
20174,03692992,16,0,1,170,D,09,D,194,D
20174,03692992,17,0,1,150,D,13,D,60,D
20174,03693002,3,0,1,150,D,13,D,40,D
20174,03693062,9,0,1,170,D,09,D,250,D
20174,03693062,10,0,1,170,D,09,D,100,D
20174,03693062,11,0,1,170,D,09,D,50,D
20174,03693092,7,0,1,150,D,13,D,300,D
20174,03693132,3,0,1,150,D,13,D,100,D
20174,03693212,2,0,1,160,D,13,D,200,D
20174,03693212,3,0,1,160,D,09,D,10,D
20174,03693222,3,0,1,150,D,07,D,250,D
20174,03693222,4,0,1,150,D,08,D,725,D
20174,03693222,5,0,1,150,D,09,D,1125,D
20174,03693242,10,0,1,130,D,08,D,1000,D
20174,03693242,11,0,1,160,D,08,D,500,D
20174,03693292,3,0,1,150,D,13,D,100,D
20174,03693292,4,0,1,160,D,09,D,200,D
20174,03693292,5,0,2,170,D,07,D,150,D
20174,03693332,5,0,1,100,D,09,D,200,D
20174,03693352,17,0,1,170,D,07,D,20,D
20174,03693352,18,0,1,150,D,13,D,235,F
20174,03693352,19,0,1,160,D,08,D,50,D
20174,03693352,20,0,1,160,D,07,D,30,D
20174,03693362,1,0,1,150,D,13,D,40,D
20174,03693372,8,0,1,170,D,08,D,100,D
20174,03693372,9,0,1,150,D,13,D,40,D
20174,03693372,10,0,2,170,D,07,D,50,D
20174,03693432,2,0,1,170,D,07,D,25,D
20174,03693432,3,0,2,170,D,07,D,100,D
20174,03693532,1,0,1,150,D,13,D,400,D
20174,03693532,2,0,1,160,D,13,D,40,D
20174,03693552,6,0,1,110,D,13,D,1156,D
20174,03693602,1,0,1,160,D,07,D,70,D
20174,03693602,2,0,1,160,D,08,D,70,D
20174,03693602,3,0,1,160,D,08,D,10,D
20174,03693602,4,0,1,160,D,09,D,10,D
20174,03693602,5,0,1,160,D,09,D,20,D
20174,03693602,6,0,1,160,D,09,D,10,D
20174,03693642,1,0,1,170,D,13,D,1000,D
20174,03693642,2,0,1,170,D,13,D,300,D
20174,03693662,2,0,1,160,D,13,D,20,D
20174,03693692,4,0,1,130,D,08,D,150,D
20174,03693692,5,0,1,130,D,08,D,159,D
20174,03693692,6,0,1,130,D,09,D,423,D
20174,03693692,7,0,1,150,D,13,D,65,D
20174,03693692,8,0,1,160,D,08,D,500,D
20174,03693692,9,0,1,160,D,08,D,30,D
20174,03693692,10,0,1,180,D,13,D,100,D
20174,03693692,11,0,2,170,D,07,D,250,D
20174,03693712,2,0,1,110,D,13,D,517,F
20174,03693752,5,0,1,160,D,13,D,150,D
20174,03693772,2,0,1,170,D,07,D,359,D
20174,03693772,3,0,1,170,D,08,D,130,D
20174,03693772,4,0,1,170,D,09,D,330,D
20174,03693772,5,0,1,150,D,07,D,440,D
20174,03693772,6,0,1,150,D,08,D,420,D
20174,03693772,7,0,1,150,D,09,D,524,D
20174,03693782,1,0,1,170,D,08,D,25,D
20174,03693792,3,0,1,160,D,13,D,60,D
20174,03693902,1,0,1,150,D,13,D,229,F
20174,03693962,1,0,1,150,D,13,D,120,D
20174,03693962,2,0,1,150,D,09,D,20,D
20174,03693962,3,0,1,150,D,09,D,25,D
20174,03694052,7,0,1,160,D,08,D,300,D
20174,03694092,9,0,1,170,D,08,D,275,D
20174,03694092,10,0,1,170,D,09,D,150,D
20174,03694092,11,0,1,150,D,13,D,100,D
20174,03694102,5,0,1,150,D,13,D,48,D
20174,03694102,6,0,1,160,D,13,D,10,D
20174,03694112,5,0,1,150,D,13,D,330,D
20174,03694122,8,0,1,150,D,13,D,100,D
20174,03694212,3,0,1,150,D,13,D,112,D
20174,03694462,9,0,1,160,D,13,D,40,D
20174,03694462,10,0,1,160,D,13,D,45,D
20174,03694532,5,0,1,150,D,13,D,155,D
20174,03694532,6,0,1,150,D,07,D,300,D
20174,03694542,4,0,1,160,D,09,D,150,D
20174,03694652,1,0,1,160,D,09,D,100,D
20174,03694652,2,0,2,160,D,07,D,50,D
20174,03694682,2,0,1,170,D,09,D,300,D
20174,03694682,3,0,1,150,D,13,D,40,D
20174,03694682,4,0,1,160,D,09,D,150,D
20174,03694732,11,0,1,170,D,08,D,800,D
20174,03694732,12,0,1,150,D,13,D,100,D
20174,03694782,3,0,1,150,D,07,D,200,D
20174,03694782,4,0,1,150,D,08,D,200,D
20174,03694782,5,0,1,150,D,09,D,200,D
20174,03694802,9,0,1,150,D,13,D,100,D
20174,03694892,3,0,1,150,D,13,D,350,D
20174,03694902,7,0,1,150,D,13,D,200,D
20174,03694932,4,0,1,170,D,07,D,700,D
20174,03694932,5,0,2,170,D,07,D,120,D
20174,03694992,3,0,1,160,D,09,D,25,D
20174,03695002,1,0,1,150,D,13,D,50,D
20174,03695012,3,0,1,100,D,08,D,120,D
20174,03695012,4,0,1,160,D,09,D,25,D
20174,03695012,5,0,1,160,D,08,D,30,D
20174,03695012,6,0,1,160,D,09,D,100,D
20174,03695032,12,0,1,170,D,07,D,100,D
20174,03695032,13,0,1,170,D,08,D,100,D
20174,03695032,14,0,1,170,D,09,D,100,D
20174,03695043,4,0,1,150,D,13,D,80,D
20174,03695043,5,0,1,150,D,09,D,50,D
20174,03695043,6,0,2,150,D,07,D,100,D
20174,03695062,1,0,1,150,D,13,D,30,D
20174,03695092,1,0,1,170,D,13,D,1000,D
20174,03695092,2,0,1,170,D,09,D,3000,D
20174,03695182,5,0,1,110,D,13,D,277,D
20174,03695192,1,0,1,160,D,07,D,77,F
20174,03695192,2,0,1,150,D,07,D,1000,D
20174,03695222,3,0,1,150,D,13,D,200,D
20174,03695222,4,0,1,160,D,13,D,300,D
20174,03695242,7,0,1,170,D,13,D,25,D
20174,03695242,8,0,1,150,D,08,D,50,D
20174,03695242,9,0,1,150,D,13,D,60,D
20174,03695262,10,0,1,150,D,13,D,725,D
20174,03695272,3,0,1,100,D,13,D,56,D
20174,03695272,4,0,1,150,D,13,D,30,D
20174,03695302,1,0,1,150,D,13,D,300,D
20174,03695362,8,0,1,150,D,13,D,50,D
20174,03695472,5,0,1,160,D,13,D,10,D
20174,03695592,1,0,1,170,D,09,D,100,D
20174,03695592,2,0,1,150,D,13,D,50,D
20174,03695702,7,0,1,160,D,07,D,200,D
20174,03695722,6,0,1,170,D,13,D,100,D
20174,03695722,7,0,1,150,D,13,D,40,D
20174,03695762,8,0,1,160,D,09,D,100,D
20174,03695782,7,0,1,150,D,13,D,20,D
20174,03695842,7,0,1,170,D,07,D,200,D
20174,03696032,2,0,1,160,D,13,D,30,D
20174,03696062,2,0,1,160,D,08,D,1,D
20174,03696122,2,0,1,160,D,13,D,75,D
20174,03696172,1,0,1,160,D,08,D,5,D
20174,03696242,17,0,1,170,D,09,D,75,D
20174,03696242,18,0,1,150,D,07,D,1406,D
20174,03696242,19,0,1,150,D,08,D,1406,D
20174,03696242,20,0,1,150,D,09,D,1868,D
20174,03696242,21,0,1,160,D,13,D,50,D
20174,03696242,22,0,1,160,D,13,D,50,D
20174,03696332,2,0,1,150,D,13,D,170,D
20174,03696482,3,0,1,100,D,13,D,250,D
20174,03696482,4,0,1,160,D,08,D,200,D
20174,03696542,10,0,1,160,D,09,D,100,D
20174,03696542,11,0,1,150,D,09,D,80,D
20174,03696572,1,0,1,150,D,13,D,30,D
20174,03696622,2,0,1,150,D,13,D,25,D
20174,03696632,4,0,1,150,D,13,D,65,D
20174,03696662,5,0,1,160,D,07,D,200,D
20174,03696682,9,0,1,150,D,13,D,10,D
20174,03696682,10,0,1,160,D,13,D,35,D
20174,03696692,12,0,1,170,D,08,D,100,D
20174,03696692,13,0,1,170,D,08,D,100,D
20174,03696692,14,0,1,170,D,09,D,100,D
20174,03696792,4,0,1,150,D,13,D,400,D
20174,03696812,4,0,1,100,D,13,D,200,D
20174,03696892,5,0,1,150,D,13,D,90,D
20174,03696942,2,0,1,170,D,13,D,50,D
20174,03696942,3,0,1,150,D,13,D,100,D
20174,03696952,6,0,1,130,D,09,D,40,D
20174,03696972,2,0,1,150,D,13,D,325,D
20174,03697112,3,0,1,150,D,13,D,50,D
20174,03697122,4,0,1,170,D,13,D,100,D
20174,03697122,5,0,1,150,D,13,D,600,D
20174,03697132,1,0,1,150,D,13,D,5,D
20174,03697152,5,0,1,170,D,07,D,50,D
20174,03697152,6,0,1,170,D,09,D,50,D
20174,03697152,7,0,1,150,D,13,D,25,D
20174,03697222,5,0,1,160,D,09,D,100,D
20174,03697262,2,0,1,150,D,13,D,100,D
20174,03697262,3,0,1,160,D,09,D,50,D
20174,03697282,4,0,1,130,D,09,D,50,D
20174,03697342,8,0,1,160,D,09,D,250,D
20174,03697412,12,0,1,170,D,07,D,22,D
20174,03697422,2,0,1,160,D,13,D,5,D
20174,03697452,5,0,2,160,D,07,D,300,D
20174,03697472,1,0,1,170,D,08,D,400,D
20174,03697472,2,0,1,170,D,09,D,50,D
20174,03697472,3,0,1,150,D,13,D,520,D
20174,03697472,4,0,1,160,D,09,D,1000,D
20174,03697482,16,0,1,160,D,13,D,75,D
20174,03697512,6,0,1,110,D,08,D,75,D
20174,03697522,4,0,1,160,D,09,D,100,D
20174,03697552,11,0,1,130,D,09,D,20,D
20174,03697552,12,0,1,160,D,13,D,20,D
20174,03697582,1,0,1,160,D,08,D,50,D
20174,03697602,3,0,1,160,D,09,D,150,D
20174,03697612,2,0,1,150,D,09,D,235,F
20174,03697652,5,0,1,150,D,13,D,20,D
20174,03697672,7,0,1,140,D,09,D,25,D
20174,03697672,8,0,1,150,D,13,D,25,D
20174,03697672,9,0,1,160,D,13,D,20,D
20174,03697792,5,0,1,170,D,09,D,50,D
20174,03697792,6,0,1,160,D,13,D,32,D
20174,03697802,2,0,1,160,D,08,D,100,D
20174,03697802,3,0,1,160,D,09,D,100,D
20174,03697852,1,0,1,150,D,13,D,100,D
20174,03697862,3,0,1,160,D,13,D,5,D
20174,03697902,8,0,1,170,D,13,D,10,D
20174,03697902,9,0,1,150,D,13,D,100,D
20174,03697902,10,0,1,160,D,13,D,1,D
20174,03698062,2,0,1,170,D,08,D,300,D
20174,03698062,3,0,2,170,D,07,D,300,D
20174,03698062,4,0,2,150,D,07,D,50,D
20174,03698084,2,0,1,170,D,13,D,10,D
20174,03698092,2,0,1,150,D,13,D,50,D
20174,03698162,3,0,1,120,D,13,D,800,D
20174,03698162,4,0,1,160,D,13,D,12,D
20174,03698162,5,0,1,160,D,13,D,12,D
20174,03698172,2,0,1,140,D,07,D,1200,D
20174,03698182,7,0,1,170,D,09,D,50,D
20174,03698182,8,0,1,170,D,09,D,45,D
20174,03698182,9,0,1,160,D,13,D,198,D
20174,03698222,2,0,1,150,D,13,D,700,D
20174,03698232,11,0,1,160,D,09,D,300,D
20174,03698252,1,0,1,150,D,13,D,100,D
20174,03698262,2,0,1,150,D,13,D,75,D
20174,03698272,8,0,1,150,D,13,D,100,D
20174,03698272,9,0,1,160,D,13,D,50,D
20174,03698282,4,0,1,160,D,13,D,11,D
20174,03698292,3,0,1,170,D,09,D,1550,D
20174,03698292,4,0,1,150,D,09,D,3125,D
20174,03698302,5,0,1,150,D,07,D,375,D
20174,03698302,6,0,1,150,D,08,D,300,D
20174,03698302,7,0,1,150,D,09,D,300,D
20174,03698302,8,0,1,150,D,07,D,100,D
20174,03698302,9,0,1,150,D,08,D,100,D
20174,03698302,10,0,1,150,D,09,D,150,D
20174,03698312,9,0,1,170,D,13,D,50,D
20174,03698342,4,0,1,150,D,13,D,250,D
20174,03698352,10,0,1,170,D,13,D,60,D
20174,03698382,5,0,1,160,D,07,D,344,F
20174,03698452,10,0,1,160,D,13,D,20,D
20174,03698482,7,0,1,160,D,09,D,400,D
20174,03698482,8,0,1,150,D,13,D,400,D
20174,03698502,3,0,1,170,D,13,D,120,D
20174,03698502,4,0,1,170,D,08,D,150,D
20174,03698502,5,0,1,170,D,07,D,100,D
20174,03698502,6,0,1,170,D,09,D,120,D
20174,03698502,7,0,1,110,D,13,D,500,D
20174,03698502,8,0,1,150,D,13,D,150,D
20174,03698502,9,0,1,160,D,13,D,20,D
20174,03698532,3,0,1,170,D,09,D,5,D
20174,03698532,4,0,2,170,D,07,D,10,D
20174,03698532,5,0,2,170,D,07,D,4,D
20174,03698572,3,0,1,110,D,13,D,150,D
20174,03698572,4,0,1,150,D,13,D,300,D
20174,03698592,3,0,1,170,D,13,D,179,F
20174,03698592,4,0,1,150,D,13,D,80,D
20174,03698632,3,0,1,100,D,09,D,400,D
20174,03698632,4,0,1,140,D,08,D,25,D
20174,03698632,5,0,1,150,D,09,D,25,D
20174,03698712,9,0,1,160,D,13,D,50,D
20174,03698712,10,0,1,150,D,13,D,30,D
20174,03698722,9,0,1,150,D,13,D,150,D
20174,03698732,4,0,1,170,D,08,D,100,D
20174,03698732,5,0,1,160,D,08,D,50,D
20174,03698742,1,0,1,150,D,13,D,370,D
20174,03698752,3,0,1,170,D,09,D,20,D
20174,03698752,4,0,1,150,D,13,D,40,D
20174,03698812,11,0,1,110,D,13,D,720,D
20174,03698842,3,0,1,150,D,13,D,50,D
20174,03698852,8,0,1,160,D,09,D,170,D
20174,03698942,3,0,1,160,D,07,D,200,D
20174,03698962,3,0,1,130,D,08,D,600,D
20174,03698962,4,0,1,130,D,09,D,150,D
20174,03698972,3,0,1,110,D,13,D,1100,D
20174,03699032,1,0,1,100,D,13,D,100,D
20174,03699032,2,0,1,150,D,13,D,150,D
20174,03699052,4,0,1,150,D,13,D,20,D
20174,03699062,10,0,1,100,D,08,D,400,D
20174,03699062,11,0,1,150,D,13,D,200,D
20174,03699062,12,0,1,160,D,09,D,100,D
20174,03699062,13,0,1,160,D,09,D,100,D
20174,03699112,1,0,1,150,D,13,D,300,D
20174,03699232,1,0,1,160,D,13,D,12,D
20174,03699252,3,0,1,150,D,13,D,600,D
20174,03699252,4,0,1,160,D,13,D,350,D
20174,03699252,5,0,1,160,D,13,D,100,D
20174,03699252,6,0,1,160,D,13,D,100,D
