QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,S17CODEA,S17C_DEA,S17GFTCA,S17G_TCA,SUBEXPX,SUBEXPX_,SUBMO,SUBMO_,TICPURCH,SUBPURCH
20171,03392124,55,0,1,510,D,1,D,120,D,11,D,,
20171,03392124,56,0,1,510,D,1,D,60,D,12,D,,
20171,03392124,57,0,1,210,D,1,D,15,D,10,D,,
20171,03392124,58,0,1,350,D,1,D,70,D,11,D,,
20171,03392184,28,0,1,500,D,1,D,200,D,12,D,,
20171,03392184,29,0,1,150,D,1,D,300,D,12,D,,
20171,03392184,30,0,2,150,D,1,D,300,D,10,D,,
20171,03392184,31,0,2,210,D,1,D,100,D,10,D,,
20171,03392194,11,0,1,830,D,1,D,30,D,13,D,,
20171,03392234,56,0,1,600,D,1,D,75,D,11,D,,
20171,03392234,57,0,1,500,D,1,D,70,D,12,D,,
20171,03392234,58,0,1,320,D,1,D,100,D,12,D,,
20171,03392374,32,0,1,150,D,1,D,26,D,11,D,,
20171,03392374,33,0,1,150,D,1,D,29,D,10,D,,
20171,03392374,34,0,1,150,D,1,D,20,D,12,D,,
20171,03392384,41,0,1,500,D,1,D,20,D,10,D,,
20171,03392384,42,0,1,150,D,1,D,30,D,11,D,,
20171,03392384,43,0,1,150,D,1,D,30,D,12,D,,
20171,03392384,44,0,1,510,D,1,D,60,D,10,D,,
20171,03392384,45,0,1,510,D,1,D,20,D,11,D,,
20171,03392384,46,0,1,510,D,1,D,20,D,12,D,,
20171,03392384,47,0,1,210,D,1,D,100,D,11,D,,
20171,03392384,48,0,2,150,D,1,D,30,D,10,D,,
20171,03392404,15,0,1,360,D,1,D,11,D,13,D,,
20171,03392404,16,0,1,360,D,1,D,10,D,13,D,,
20171,03392464,31,0,1,610,D,1,D,120,D,11,D,,
20171,03392464,32,0,1,610,D,1,D,25,D,10,D,,
20171,03392464,33,0,1,610,D,1,D,25,D,11,D,,
20171,03392464,34,0,1,610,D,1,D,25,D,12,D,,
20171,03392464,35,0,1,610,D,1,D,25,D,11,D,,
20171,03392464,36,0,1,840,D,1,D,100,D,10,D,,
20171,03392464,37,0,1,360,D,1,D,9,D,13,D,,
20171,03392464,38,0,1,410,D,1,D,60,D,12,D,,
20171,03392464,39,0,2,610,D,1,D,90,D,10,D,,
20171,03392464,40,0,2,840,D,1,D,45,D,10,D,,
20171,03392474,19,0,1,360,D,1,D,11,D,13,D,,
20171,03392614,30,0,1,830,D,1,D,95,D,13,D,,
20171,03392614,31,0,1,150,D,1,D,108,D,11,D,,
20171,03392614,32,0,1,360,D,1,D,23,D,13,D,,
20171,03392624,21,0,1,840,D,1,D,99,D,10,D,,
20171,03392624,22,0,1,330,D,1,D,20,D,13,D,,
20171,03392624,23,0,1,360,D,1,D,25,D,13,D,,
20171,03392674,23,0,1,830,D,1,D,20,D,13,D,,
20171,03392774,32,0,1,150,D,1,D,15,D,11,D,,
20171,03392804,20,0,1,200,D,1,D,12,D,13,D,,
20171,03392834,16,0,1,200,D,1,D,125,D,13,D,,
20171,03392834,17,0,1,360,D,1,D,11,D,13,D,,
20171,03392834,18,0,1,360,D,1,D,11,D,13,D,,
20171,03392874,38,0,1,830,D,1,D,60,D,12,D,,
20171,03392874,39,0,1,510,D,1,D,15,D,12,D,,
20171,03392894,56,0,1,830,D,1,D,80,D,13,D,,
20171,03392894,57,0,1,510,D,1,D,100,D,10,D,,
20171,03392894,58,0,1,510,D,1,D,100,D,11,D,,
20171,03392894,59,0,1,510,D,1,D,100,D,12,D,,
20171,03392894,60,0,1,210,D,1,D,20,D,11,D,,
20171,03392894,61,0,1,210,D,1,D,20,D,12,D,,
20171,03392894,62,0,1,330,D,1,D,4,D,13,D,,
20171,03392894,63,0,1,360,D,1,D,10,D,13,D,,
20171,03392894,64,0,2,330,D,1,D,125,D,10,D,,
20171,03392924,21,0,1,360,D,1,D,8,D,13,D,,
20171,03392954,41,0,1,800,D,1,D,350,D,10,D,,
20171,03392954,42,0,1,800,D,1,D,270,D,13,D,,
20171,03392954,43,0,1,610,D,1,D,320,D,10,D,,
20171,03392954,44,0,1,210,D,1,D,200,D,12,D,,
20171,03392954,45,0,2,610,D,1,D,100,D,10,D,,
20171,03392954,46,0,2,150,D,1,D,20,D,10,D,,
20171,03392964,17,0,1,150,D,1,D,28,D,10,D,,
20171,03392964,18,0,1,150,D,1,D,28,D,11,D,,
20171,03392964,19,0,1,150,D,1,D,28,D,12,D,,
20171,03392994,22,0,1,830,D,1,D,55,D,13,D,,
20171,03392994,23,0,1,510,D,1,D,30,D,10,D,,
20171,03392994,24,0,1,510,D,1,D,30,D,11,D,,
20171,03392994,25,0,1,510,D,1,D,30,D,12,D,,
20171,03392994,26,0,1,210,D,1,D,100,D,12,D,,
20171,03392994,27,0,1,340,D,1,D,17,D,12,D,,
20171,03392994,28,0,1,360,D,1,D,8,D,13,D,,
20171,03393014,66,0,1,830,D,1,D,21,D,12,D,,
20171,03393014,67,0,1,830,D,1,D,21,D,11,D,,
20171,03393014,68,0,1,830,D,1,D,21,D,10,D,,
20171,03393014,69,0,1,510,D,1,D,20,D,12,D,,
20171,03393014,70,0,1,350,D,1,D,7,D,13,D,,
20171,03393024,24,0,1,510,D,1,D,38,D,12,D,,
20171,03393024,25,0,1,210,D,1,D,40,D,11,D,,
20171,03393024,26,0,1,360,D,1,D,9,D,13,D,,
20171,03393034,31,0,1,830,D,1,D,210,D,12,D,,
20171,03393034,32,0,1,510,D,1,D,40,D,10,D,,
20171,03393034,33,0,1,510,D,1,D,16,D,12,D,,
20171,03393034,34,0,1,150,D,1,D,10,D,10,D,,
20171,03393034,35,0,1,360,D,1,D,11,D,13,D,,
20171,03393034,36,0,1,350,D,1,D,3,D,13,D,,
20171,03393034,37,0,2,150,D,1,D,4,D,10,D,,
20171,03393104,37,0,1,830,D,1,D,25,D,13,D,,
20171,03393104,38,0,2,830,D,1,D,300,D,10,D,,
20171,03393154,47,0,1,840,D,1,D,45,D,11,D,,
20171,03393154,48,0,1,210,D,1,D,60,D,10,D,,
20171,03393154,49,0,1,330,D,1,D,45,D,10,D,,
20171,03393184,47,0,1,830,D,1,D,164,D,10,D,,
20171,03393184,48,0,1,600,D,1,D,83,D,12,D,,
20171,03393184,49,0,1,500,D,1,D,170,D,10,D,,
20171,03393184,50,0,1,510,D,1,D,89,D,12,D,,
20171,03393184,51,0,1,150,D,1,D,220,D,12,D,,
20171,03393184,52,0,1,210,D,1,D,274,D,12,D,,
20171,03393184,53,0,1,360,D,1,D,10,D,13,D,,
20171,03393244,21,0,1,830,D,1,D,315,D,13,D,,
20171,03393244,22,0,2,150,D,1,D,45,D,10,D,,
20171,03393254,57,0,1,510,D,1,D,20,D,10,D,,
20171,03393254,58,0,1,510,D,1,D,20,D,11,D,,
20171,03393254,59,0,1,510,D,1,D,20,D,12,D,,
20171,03393254,60,0,1,210,D,1,D,25,D,12,D,,
20171,03393254,61,0,1,210,D,1,D,50,D,11,D,,
20171,03393254,62,0,1,310,D,1,D,80,D,12,D,,
20171,03393254,63,0,1,340,D,1,D,60,D,12,D,,
20171,03393254,64,0,1,340,D,1,D,20,D,12,D,,
20171,03393254,65,0,1,350,D,1,D,10,D,13,D,,
20171,03393254,66,0,1,360,D,1,D,10,D,13,D,,
20171,03393254,67,0,2,510,D,1,D,20,D,10,D,,
20171,03393274,22,0,1,500,D,1,D,100,D,12,D,,
20171,03393274,23,0,1,300,D,1,D,1,D,10,D,,
20171,03393454,37,0,1,830,D,1,D,34,D,13,D,,
20171,03393454,38,0,1,500,D,1,D,43,D,11,D,,
20171,03393454,39,0,1,500,D,1,D,43,D,12,D,,
20171,03393454,40,0,1,510,D,1,D,28,D,12,D,,
20171,03393454,41,0,1,150,D,1,D,6,D,10,D,,
20171,03393454,42,0,1,150,D,1,D,6,D,11,D,,
20171,03393454,43,0,1,150,D,1,D,6,D,12,D,,
20171,03393454,44,0,1,200,D,1,D,10,D,13,D,,
20171,03393454,45,0,1,210,D,1,D,4,D,10,D,,
20171,03393454,46,0,1,210,D,1,D,47,D,12,D,,
20171,03393454,47,0,1,320,D,1,D,7,D,10,D,,
20171,03393454,48,0,1,320,D,1,D,7,D,12,D,,
20171,03393454,49,0,1,340,D,1,D,49,D,10,D,,
20171,03393454,50,0,1,340,D,1,D,114,D,11,D,,
20171,03393454,51,0,1,340,D,1,D,43,D,12,D,,
20171,03393454,52,0,1,350,D,1,D,18,D,11,D,,
20171,03393454,53,0,1,350,D,1,D,6,D,12,D,,
20171,03393454,54,0,1,360,D,1,D,51,D,13,D,,
20171,03393454,55,0,2,500,D,1,D,43,D,10,D,,
20171,03393454,56,0,2,340,D,1,D,112,D,10,D,,
20171,03393454,57,0,2,350,D,1,D,11,D,10,D,,
20171,03393454,58,0,2,350,D,1,D,48,D,10,D,,
20171,03393454,59,0,2,320,D,1,D,10,D,10,D,,
20171,03393494,26,0,1,820,D,1,D,100,D,12,D,,
20171,03393504,29,0,1,500,D,1,D,16,D,10,D,,
20171,03393504,30,0,1,510,D,1,D,50,D,12,D,,
20171,03393504,31,0,1,360,D,1,D,10,D,13,D,,
20171,03393534,55,0,1,160,D,1,D,30,D,10,D,,
20171,03393544,78,0,1,150,D,1,D,140,D,12,D,,
20171,03393554,44,0,1,830,D,1,D,40,D,13,D,,
20171,03393554,45,0,1,800,D,1,D,15,D,13,D,,
20171,03393554,46,0,1,610,D,1,D,28,D,11,D,,
20171,03393554,47,0,1,500,D,1,D,110,D,10,D,,
20171,03393554,48,0,1,510,D,1,D,20,D,10,D,,
20171,03393554,49,0,1,510,D,1,D,20,D,11,D,,
20171,03393554,50,0,1,510,D,1,D,20,D,12,D,,
20171,03393554,51,0,1,210,D,1,D,50,D,11,D,,
20171,03393554,52,0,1,210,D,1,D,20,D,12,D,,
20171,03393554,53,0,1,320,D,1,D,60,D,12,D,,
20171,03393554,54,0,1,340,D,1,D,30,D,12,D,,
20171,03393554,55,0,1,360,D,1,D,9,D,13,D,,
20171,03393554,56,0,1,360,D,1,D,16,F,13,D,,
20171,03393554,57,0,1,370,D,1,D,4,D,12,D,,
20171,03393564,20,0,1,830,D,1,D,10,D,13,D,,
20171,03393574,15,0,1,360,D,1,D,10,D,13,D,,
20171,03393594,24,0,1,210,D,1,D,23,D,10,D,,
20171,03393594,25,0,1,210,D,1,D,23,D,11,D,,
20171,03393594,26,0,1,210,D,1,D,23,D,12,D,,
20171,03393594,27,0,1,330,D,1,D,13,D,13,D,,
20171,03393594,28,0,1,340,D,1,D,20,D,10,D,,
20171,03393594,29,0,2,210,D,1,D,20,D,10,D,,
20171,03393644,27,0,1,360,D,1,D,10,D,13,D,,
20171,03393674,43,0,1,830,D,1,D,500,D,13,D,,
20171,03393674,44,0,1,500,D,1,D,352,D,12,D,,
20171,03393674,45,0,1,510,D,1,D,70,D,12,D,,
20171,03393674,46,0,1,510,D,1,D,70,D,11,D,,
20171,03393674,47,0,1,510,D,1,D,70,D,10,D,,
20171,03393674,48,0,1,150,D,1,D,120,D,12,D,,
20171,03393674,49,0,1,210,D,1,D,30,D,12,D,,
20171,03393674,50,0,1,360,D,1,D,13,D,13,D,,
20171,03393674,51,0,2,510,D,1,D,20,D,10,D,,
20171,03393704,57,0,1,830,D,1,D,66,D,13,D,,
20171,03393704,58,0,1,810,D,1,D,750,D,11,D,,
20171,03393704,59,0,1,810,D,1,D,750,D,12,D,,
20171,03393704,60,0,1,600,D,1,D,300,D,12,D,,
20171,03393704,61,0,1,510,D,1,D,30,D,10,D,,
20171,03393704,62,0,1,510,D,1,D,30,D,11,D,,
20171,03393704,63,0,1,510,D,1,D,30,D,12,D,,
20171,03393704,64,0,1,320,D,1,D,20,D,10,D,,
20171,03393704,65,0,1,320,D,1,D,20,D,11,D,,
20171,03393704,66,0,1,320,D,1,D,20,D,12,D,,
20171,03393704,67,0,1,360,D,1,D,8,D,13,D,,
20171,03393704,68,0,2,810,D,2,D,750,D,10,D,,
20171,03393714,33,0,1,510,D,1,D,40,D,10,D,,
20171,03393714,34,0,1,600,D,1,D,250,D,11,D,,
20171,03393714,35,0,1,370,D,1,D,150,D,12,D,,
20171,03393734,19,0,1,840,D,1,D,117,D,12,D,,
20171,03393814,77,0,1,500,D,1,D,530,D,10,D,,
20171,03393814,78,0,1,500,D,1,D,928,D,11,D,,
20171,03393814,79,0,1,500,D,1,D,361,D,12,D,,
20171,03393814,80,0,1,500,D,1,D,235,D,12,D,,
20171,03393814,81,0,1,150,D,1,D,42,D,10,D,,
20171,03393814,82,0,1,150,D,1,D,42,D,12,D,,
20171,03393814,83,0,1,310,D,1,D,133,D,10,D,,
20171,03393814,84,0,1,310,D,1,D,370,D,11,D,,
20171,03393814,85,0,1,320,D,1,D,144,D,11,D,,
20171,03393824,11,0,1,830,D,1,D,23,D,13,D,,
20171,03393834,14,0,1,510,D,1,D,50,D,10,D,,
20171,03393834,15,0,1,510,D,1,D,50,D,11,D,,
20171,03393834,16,0,1,510,D,1,D,50,D,12,D,,
20171,03393874,38,0,1,210,D,1,D,150,D,12,D,,
20171,03393874,39,0,1,600,D,1,D,40,D,12,D,,
20171,03393874,40,0,1,360,D,1,D,10,D,13,D,,
20171,03393894,39,0,1,150,D,1,D,23,D,11,D,,
20171,03393894,40,0,1,150,D,1,D,23,D,12,D,,
20171,03393894,41,0,1,510,D,1,D,20,D,11,D,,
20171,03393894,42,0,1,510,D,1,D,20,D,12,D,,
20171,03393894,43,0,2,150,D,1,D,23,D,10,D,,
20171,03393894,44,0,2,510,D,1,D,20,D,10,D,,
20171,03393944,40,0,1,350,D,1,D,20,D,13,D,,
20171,03393944,41,0,1,330,D,1,D,5,D,13,D,,
20171,03393994,31,0,1,160,D,1,D,5,D,10,D,,
20171,03393994,32,0,1,160,D,1,D,5,D,11,D,,
20171,03393994,33,0,1,160,D,1,D,5,D,12,D,,
20171,03393994,34,0,1,150,D,1,D,20,D,12,D,,
20171,03393994,35,0,1,200,D,2,D,5,D,13,D,,
20171,03393994,36,0,1,360,D,1,D,11,D,13,D,,
20171,03393994,37,0,2,510,D,1,D,20,D,10,D,,
20171,03394004,24,0,1,830,D,1,D,65,D,13,D,,
20171,03394004,25,0,1,360,D,1,D,8,D,13,D,,
20171,03394004,26,0,2,840,D,1,D,45,D,10,D,,
20171,03394034,37,0,1,350,D,1,D,6,D,13,D,,
20171,03394114,47,0,1,210,D,1,D,12,D,12,D,,
20171,03394264,29,0,1,600,D,1,D,600,D,10,D,,
20171,03394264,30,0,1,600,D,1,D,400,D,11,D,,
20171,03394264,31,0,2,500,D,1,D,200,D,10,D,,
20171,03394264,32,0,2,500,D,1,D,333,D,10,D,,
20171,03394284,20,0,1,600,D,1,D,150,D,12,D,,
20171,03394284,21,0,1,160,D,1,D,30,D,10,D,,
20171,03394284,22,0,1,160,D,1,D,30,D,11,D,,
20171,03394284,23,0,1,160,D,1,D,30,D,12,D,,
20171,03394284,24,0,1,200,D,1,D,50,D,13,D,,
20171,03394284,25,0,1,360,D,1,D,8,D,13,D,,
20171,03394294,61,0,1,830,D,1,D,12,D,13,D,,
20171,03394294,62,0,1,510,D,1,D,30,D,10,D,,
20171,03394294,63,0,1,510,D,1,D,30,D,11,D,,
20171,03394294,64,0,1,510,D,1,D,60,D,12,D,,
20171,03394294,65,0,1,210,D,1,D,100,D,12,D,,
20171,03394294,66,0,1,360,D,1,D,10,D,12,D,,
20171,03394294,67,0,1,340,D,1,D,12,D,12,D,,
20171,03394354,61,0,1,840,D,1,D,120,D,12,D,,
20171,03394354,62,0,1,830,D,1,D,24,D,13,D,,
20171,03394354,63,0,1,600,D,1,D,726,D,10,D,,
20171,03394354,64,0,1,510,D,1,D,56,D,10,D,,
20171,03394354,65,0,1,510,D,1,D,56,D,11,D,,
20171,03394354,66,0,1,510,D,1,D,56,D,12,D,,
20171,03394354,67,0,1,330,D,1,D,6,D,13,D,,
20171,03394354,68,0,2,510,D,1,D,56,D,10,D,,
20171,03394364,36,0,1,830,D,1,D,200,D,13,D,,
20171,03394364,37,0,1,830,D,1,D,200,D,13,D,,
20171,03394364,38,0,1,150,D,1,D,19,D,10,D,,
20171,03394364,39,0,1,150,D,1,D,19,D,11,D,,
20171,03394364,40,0,1,150,D,1,D,19,D,12,D,,
20171,03394364,41,0,1,360,D,1,D,9,D,13,D,,
20171,03394364,42,0,2,150,D,1,D,19,D,10,D,,
20171,03394424,38,0,1,610,D,1,D,150,D,11,D,,
20171,03394424,39,0,1,830,D,1,D,117,D,13,D,,
20171,03394424,40,0,1,830,D,1,D,140,D,13,D,,
20171,03394424,41,0,1,150,D,1,D,40,D,11,D,,
20171,03394424,42,0,1,360,D,1,D,10,D,13,D,,
20171,03394424,43,0,1,360,D,1,D,13,D,13,D,,
20171,03394454,23,0,1,830,D,1,D,45,D,13,D,,
20171,03394464,46,0,1,610,D,1,D,40,D,12,D,,
20171,03394464,47,0,1,500,D,1,D,25,D,12,D,,
20171,03394464,48,0,1,510,D,2,D,13,D,12,D,,
20171,03394464,49,0,1,360,D,1,D,20,D,13,D,,
20171,03394484,44,0,1,610,D,1,D,130,D,12,D,,
20171,03394484,45,0,1,600,D,1,D,400,D,11,D,,
20171,03394484,46,0,1,510,D,1,D,100,D,11,D,,
20171,03394484,47,0,1,150,D,1,D,78,D,11,D,,
20171,03394484,48,0,1,210,D,1,D,15,D,12,D,,
20171,03394484,49,0,1,350,D,1,D,20,D,12,D,,
20171,03394524,52,0,1,840,D,1,D,100,D,12,D,,
20171,03394524,53,0,1,500,D,1,D,85,D,11,D,,
20171,03394524,54,0,1,510,D,1,D,32,D,12,D,,
20171,03394524,55,0,1,210,D,2,D,10,D,12,D,,
20171,03394524,56,0,1,310,D,1,D,35,D,12,D,,
20171,03394524,57,0,1,370,D,1,D,100,D,12,D,,
20171,03394524,58,0,1,410,D,1,D,50,D,12,D,,
20171,03394524,59,0,2,150,D,1,D,35,D,10,D,,
20171,03394594,25,0,1,360,D,1,D,12,D,13,D,,
20171,03394604,43,0,1,150,D,1,D,12,D,12,D,,
20171,03394604,44,0,2,400,D,1,D,12,D,10,D,,
20171,03394644,49,0,1,830,D,1,D,20,D,13,D,,
20171,03394644,50,0,1,510,D,1,D,38,D,12,D,,
20171,03394644,51,0,1,510,D,1,D,30,D,11,D,,
20171,03394644,52,0,1,360,D,1,D,11,D,13,D,,
20171,03394674,57,0,1,150,D,1,D,26,D,11,D,,
20171,03394674,58,0,2,150,D,1,D,109,D,10,D,,
20171,03394694,35,0,1,150,D,1,D,40,D,10,D,,
20171,03394694,36,0,1,150,D,1,D,40,D,11,D,,
20171,03394694,37,0,1,150,D,1,D,40,D,12,D,,
20171,03394694,38,0,1,210,D,1,D,40,D,10,D,,
20171,03394694,39,0,1,210,D,1,D,39,D,12,D,,
20171,03394694,40,0,1,360,D,1,D,26,D,13,D,,
20171,03394694,41,0,1,320,D,1,D,80,D,10,D,,
20171,03394694,42,0,1,320,D,1,D,33,D,11,D,,
20171,03394694,43,0,1,320,D,1,D,81,D,12,D,,
20171,03394694,44,0,2,210,D,1,D,50,D,10,D,,
20171,03394694,45,0,2,320,D,1,D,40,D,10,D,,
20171,03394714,39,0,1,510,D,1,D,14,D,10,D,,
20171,03394724,22,0,1,830,D,1,D,80,D,13,D,,
20171,03394724,23,0,1,320,D,1,D,25,D,12,D,,
20171,03394734,22,0,1,160,D,1,D,10,D,11,D,,
20171,03394734,23,0,1,160,D,1,D,10,D,12,D,,
20171,03394734,24,0,1,370,D,2,D,125,D,12,D,,
20171,03394734,26,0,2,160,D,1,D,10,D,10,D,,
20171,03394784,30,0,1,510,D,1,D,100,D,11,D,,
20171,03394804,48,0,1,510,D,1,D,60,D,12,D,,
20171,03394804,49,0,1,510,D,1,D,8,D,12,D,,
20171,03394804,50,0,1,510,D,1,D,8,D,12,D,,
20171,03394804,51,0,1,330,D,1,D,10,D,11,D,,
20171,03394804,52,0,2,510,D,1,D,8,D,10,D,,
20171,03394824,41,0,1,830,D,1,D,30,D,13,D,,
20171,03394824,42,0,1,600,D,2,D,100,D,12,D,,
20171,03394824,43,0,1,510,D,1,D,50,D,10,D,,
20171,03394824,44,0,1,510,D,1,D,40,D,11,D,,
20171,03394824,45,0,1,510,D,1,D,60,D,12,D,,
20171,03394824,46,0,1,210,D,1,D,50,D,12,D,,
20171,03394824,47,0,1,300,D,1,D,20,D,12,D,,
20171,03394824,48,0,1,350,D,1,D,10,D,10,D,,
20171,03394824,49,0,1,350,D,1,D,10,D,11,D,,
20171,03394824,50,0,1,350,D,1,D,10,D,12,D,,
20171,03394844,43,0,1,610,D,1,D,50,D,11,D,,
20171,03394844,44,0,1,510,D,1,D,30,F,12,D,,
20171,03394844,45,0,1,320,D,1,D,20,F,12,D,,
20171,03394844,46,0,1,330,D,1,D,15,D,13,D,,
20171,03394844,47,0,1,350,D,1,D,6,D,12,D,,
20171,03394844,48,0,2,320,D,1,D,15,D,10,D,,
20171,03394894,59,0,1,150,D,1,D,10,D,11,D,,
20171,03394894,60,0,1,320,D,1,D,11,D,11,D,,
20171,03394894,61,0,1,340,D,1,D,45,D,12,D,,
20171,03394934,43,0,1,830,D,1,D,120,D,13,D,,
20171,03394934,44,0,1,510,D,1,D,40,D,12,D,,
20171,03394934,45,0,1,500,D,1,D,200,D,12,D,,
20171,03394934,46,0,1,330,D,1,D,10,D,13,D,,
20171,03394934,47,0,1,360,D,1,D,10,D,13,D,,
20171,03394964,29,0,1,830,D,1,D,350,D,13,D,,
20171,03394994,24,0,1,510,D,1,D,25,D,12,D,,
20171,03394994,25,0,1,510,D,1,D,25,D,11,D,,
20171,03395034,31,0,1,830,D,1,D,50,D,12,D,,
20171,03395034,32,0,1,840,D,1,D,100,D,10,D,,
20171,03395034,33,0,1,510,D,1,D,70,D,12,D,,
20171,03395034,34,0,1,510,D,1,D,70,D,11,D,,
20171,03395034,35,0,1,360,D,1,D,10,D,13,D,,
20171,03395034,36,0,1,360,D,1,D,10,D,13,D,,
20171,03395034,37,0,1,330,D,1,D,10,D,13,D,,
20171,03395054,39,0,1,150,D,1,D,31,D,10,D,,
20171,03395054,40,0,1,150,D,1,D,31,D,11,D,,
20171,03395054,41,0,1,150,D,1,D,31,D,12,D,,
20171,03395194,32,0,2,500,D,1,D,98,D,10,D,,
20171,03395204,27,0,1,840,D,1,D,100,D,10,D,,
20171,03395204,28,0,1,840,D,1,D,100,D,12,D,,
20171,03395204,29,0,1,360,D,1,D,10,D,13,D,,
20171,03395214,39,0,1,830,D,1,D,15,D,13,D,,
20171,03395214,40,0,1,820,D,1,D,75,D,12,D,,
20171,03395214,41,0,1,600,D,1,D,100,D,10,D,,
20171,03395214,42,0,1,600,D,1,D,75,D,12,D,,
20171,03395214,43,0,1,310,D,1,D,120,D,12,D,,
20171,03395214,44,0,1,350,D,1,D,5,D,13,D,,
20171,03395214,45,0,1,360,D,1,D,10,D,13,D,,
20171,03395254,65,0,1,510,D,1,D,50,D,10,D,,
20171,03395254,66,0,1,510,D,1,D,25,D,12,D,,
20171,03395254,67,0,1,150,D,1,D,35,D,10,D,,
20171,03395254,68,0,1,150,D,1,D,80,D,11,D,,
20171,03395254,69,0,1,150,D,1,D,80,D,12,D,,
20171,03395254,70,0,1,210,D,1,D,50,D,10,D,,
20171,03395254,71,0,1,210,D,1,D,100,D,11,D,,
20171,03395254,72,0,1,210,D,1,D,200,D,12,D,,
20171,03395254,73,0,1,350,D,1,D,25,D,12,D,,
20171,03395254,74,0,1,360,D,1,D,10,D,13,D,,
20171,03395294,16,0,1,600,D,1,D,200,D,10,D,,
20171,03395294,17,0,1,600,D,1,D,200,D,11,D,,
20171,03395294,18,0,1,600,D,1,D,200,D,12,D,,
20171,03395304,39,0,1,830,D,1,D,200,D,13,D,,
20171,03395304,40,0,1,500,D,1,D,120,D,10,D,,
20171,03395304,41,0,1,510,D,1,D,50,D,10,D,,
20171,03395304,42,0,1,510,D,1,D,50,D,11,D,,
20171,03395304,43,0,1,510,D,1,D,50,D,12,D,,
20171,03395304,44,0,1,360,D,1,D,14,D,13,D,,
20171,03395334,27,0,1,510,D,1,D,30,D,11,D,,
20171,03395334,28,0,1,510,D,1,D,30,D,12,D,,
20171,03395334,29,0,2,510,D,1,D,30,D,10,D,,
20171,03395394,37,0,1,840,D,1,D,55,D,10,D,,
20171,03395394,38,0,1,210,D,1,D,30,D,11,D,,
20171,03395394,39,0,2,150,D,1,D,240,D,10,D,,
20171,03395424,38,0,1,210,D,1,D,40,D,12,D,,
20171,03395424,39,0,1,340,D,1,D,20,D,12,D,,
20171,03395424,40,0,1,370,D,1,D,120,D,11,D,,
20171,03395424,41,0,2,500,D,1,D,130,D,10,D,,
20171,03395434,35,0,1,360,D,1,D,12,D,13,D,,
20171,03395434,36,0,1,370,D,1,D,19,D,12,D,,
20171,03395494,18,0,1,830,D,1,D,45,D,13,D,,
20171,03395504,21,0,1,360,D,1,D,15,D,13,D,,
20171,03395504,22,0,1,330,D,1,D,5,D,10,D,,
20171,03395614,33,0,1,210,D,1,D,75,D,11,D,,
20171,03395614,34,0,1,210,D,1,D,40,D,12,D,,
20171,03395614,35,0,2,210,D,1,D,50,D,10,D,,
20171,03395624,40,0,1,150,D,1,D,21,D,10,D,,
20171,03395624,41,0,1,150,D,1,D,21,D,11,D,,
20171,03395624,42,0,1,150,D,1,D,21,D,12,D,,
20171,03395624,43,0,1,510,D,1,D,31,D,12,D,,
20171,03395624,44,0,1,150,D,1,D,99,D,12,D,,
20171,03395624,45,0,1,210,D,1,D,15,D,12,D,,
20171,03395624,46,0,1,360,D,1,D,14,D,13,D,,
20171,03395624,47,0,1,360,D,1,D,8,D,13,D,,
20171,03395624,48,0,2,150,D,1,D,18,D,10,D,,
20171,03395624,49,0,2,210,D,1,D,25,D,10,D,,
20171,03395664,35,0,1,830,D,1,D,26,D,11,D,,
20171,03395664,36,0,1,830,D,1,D,42,D,13,D,,
20171,03395664,37,0,1,360,D,1,D,20,D,13,D,,
20171,03395664,38,0,1,320,D,1,D,20,D,12,D,,
20171,03395754,12,0,1,360,D,1,D,9,D,13,D,,
20171,03395794,15,0,1,810,D,1,D,55,D,11,D,,
20171,03395794,16,0,1,150,D,1,D,200,D,12,D,,
20171,03395834,5,0,1,360,D,1,D,10,D,13,D,,
20171,03395864,68,0,1,820,D,1,D,95,D,12,D,,
20171,03395864,69,0,1,610,D,1,D,37,D,11,D,,
20171,03395864,70,0,1,500,D,1,D,44,D,12,D,,
20171,03395864,71,0,1,500,D,1,D,38,D,12,D,,
20171,03395864,72,0,1,510,D,1,D,30,D,12,D,,
20171,03395864,73,0,1,340,D,1,D,25,D,12,D,,
20171,03395864,74,0,2,150,D,1,D,10,D,10,D,,
20171,03395914,37,0,1,500,D,1,D,50,D,12,D,,
20171,03395914,38,0,1,210,D,1,D,10,D,12,D,,
20171,03395934,22,0,1,500,D,1,D,155,D,12,D,,
20171,03395934,23,0,1,510,D,1,D,8,D,12,D,,
20171,03395934,24,0,1,510,D,1,D,7,D,12,D,,
20171,03395934,25,0,1,210,D,1,D,15,D,11,D,,
20171,03395934,26,0,1,210,D,1,D,100,D,10,D,,
20171,03395934,27,0,1,210,D,1,D,100,D,11,D,,
20171,03395934,28,0,1,210,D,1,D,100,D,12,D,,
20171,03395944,27,0,1,500,D,1,D,80,D,11,D,,
20171,03395974,27,0,1,200,D,1,D,30,D,13,D,,
20171,03396014,42,0,1,830,D,1,D,10,D,13,D,,
20171,03396014,43,0,1,160,D,1,D,30,D,11,D,,
20171,03396054,23,0,1,840,D,1,D,100,D,12,D,,
20171,03396054,24,0,1,150,D,1,D,36,D,12,D,,
20171,03396054,25,0,1,150,D,1,D,36,D,11,D,,
20171,03396054,26,0,1,330,D,1,D,4,D,13,D,,
