QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,LSDNUM,LSDNUM_,LSDCODE,LSDCODE_,MODELYR,MODELYR_,PRCBSNSZ,PRCB_NSZ,NUMPAY,NUMPAY_,PMTMONTH,PMTM_NTH,PAYEXPX,PAYEXPX_,PAYTIME,PAYTIME_,EMPLYEXP,EMPL_EXP,TRADEEXP,TRAD_EXP,DOWNEXP,DOWNEXP_,DNEMPEXP,DNEM_EXP,LSDENDMO,LSDE_DMO,QADPMT1X,QADP_T1X,QADPMT2X,QADP_T2X,QADPMT3X,QADP_T3X,QEXTRA1X,QEXT_A1X,QEXTRA2X,QEXT_A2X,QEXTRA3X,QEXT_A3X,QADDOWNX,QADD_WNX,QADFEEX,QADFEEX_,LSD__AKE,LSDENDYR,LSDE_DYR,PMTYEAR,PMTYEAR_,LSD_MAKE
20172,03588072,21,0,5,01,D,105,D,2017,D,,A,36,D,10,D,280,D,3,D,,A,,A,1500,D,,A,,A,280,D,280,D,280,D,,A,,A,,A,1500,D,,A,D,,A,2016,D,TOY
20172,03588402,5,0,1,01,D,105,D,2017,D,,A,39,D,03,D,444,D,3,D,,A,,A,,A,,A,,A,,A,444,D,444,D,,A,,A,,A,,A,,A,D,,A,2017,D,LEX
20172,03588402,6,0,1,02,D,105,D,2015,D,,A,27,D,11,D,550,D,3,D,,A,,A,,A,,A,02,D,550,D,,A,,A,,A,,A,,A,,A,,A,D,2017,D,2014,D,LEX
20172,03588602,15,0,5,01,D,105,D,2017,D,,A,36,D,02,D,627,D,3,D,100,D,,A,2500,D,2500,D,,A,527,D,527,D,527,D,,A,,A,,A,0,D,,A,D,,A,2017,D,MRB
20172,03588822,10,0,5,01,D,105,D,2016,D,,A,24,D,03,D,195,D,3,D,,A,,A,,A,,A,,A,195,D,195,D,195,D,,A,,A,,A,,A,,A,D,,A,2016,D,CHE
20172,03589122,18,0,5,01,D,105,D,2015,D,,A,18,D,11,D,492,D,3,D,,A,,A,,A,,A,,A,492,D,492,D,492,D,,A,,A,,A,,A,,A,D,,A,2016,D,LEX
20172,03589192,8,0,5,01,D,105,D,2017,D,,A,48,D,09,D,400,D,3,D,,A,,A,,A,,A,,A,400,D,400,D,400,D,,A,,A,,A,,A,,A,D,,A,2016,D,SUB
20172,03589722,13,0,5,01,D,105,D,2016,D,.60,D,36,D,06,D,180,D,3,D,,A,,A,,A,,A,,A,180,D,180,D,180,D,,A,,A,,A,,A,,A,D,,A,2016,D,HON
20172,03589732,5,0,5,01,D,105,D,2016,D,,A,,C,09,F,338,D,3,D,,A,,A,,A,,A,,A,338,D,338,D,338,D,,A,,A,,A,,A,,A,D,,A,2016,D,KIA
20172,03590652,17,0,5,01,D,105,D,2015,D,,A,36,D,09,D,425,D,3,D,,A,7000,D,,A,,A,,A,425,D,425,D,425,D,,A,,A,,A,,A,,A,D,,A,2015,D,ACU
20172,03591982,7,0,5,01,D,105,D,2016,D,,A,24,D,12,D,570,D,3,D,,A,,A,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,1300,D,,A,D,,A,2018,D,BMW
20172,03592342,12,0,5,01,D,105,D,2015,D,,A,36,D,12,D,1200,D,3,D,,A,,A,5000,D,,A,03,D,1200,D,1200,D,,A,,A,,A,,A,5000,D,,A,D,,A,2014,D,MAS
20172,03592342,13,0,5,02,D,105,D,2015,D,,A,36,D,12,D,560,D,3,D,,A,,A,,A,,A,,A,560,D,560,D,560,D,,A,,A,,A,,A,,A,D,,A,2014,D,TOY
20172,03592342,14,0,1,03,D,105,D,2017,D,,A,48,D,03,D,980,D,3,D,,A,,A,1500,D,,A,,A,,A,980,D,980,D,,A,,A,,A,1500,D,,A,D,,A,2017,D,MRB
20172,03592672,9,0,5,01,D,105,D,2015,D,,A,36,D,02,D,415,D,3,D,,A,,A,,A,,A,,A,415,D,415,D,415,D,,A,,A,,A,,A,,A,D,,A,2016,D,NIS
20172,03593002,14,0,1,01,D,105,D,2014,D,.50,D,36,D,07,D,300,D,3,D,,A,,A,,A,,A,,A,300,D,300,D,300,D,,A,,A,,A,,A,,A,D,,A,2014,D,FOR
20172,03593342,7,0,5,01,D,105,D,2006,D,,A,,B,08,D,1083,D,3,D,,A,,A,800,D,,A,,A,1083,D,1083,D,1083,D,,A,,A,,A,800,D,,A,D,,A,2016,D,ACU
20172,03593862,10,0,5,01,D,105,D,2017,D,,A,72,D,01,D,433,D,3,D,,A,,A,,A,,A,,A,433,D,433,D,433,D,,A,,A,,A,,A,,A,D,,A,2017,D,FOR
20172,03594012,7,0,1,01,D,105,D,2009,D,,A,24,D,02,D,277,D,3,D,,A,,A,,C,,A,02,D,277,D,,A,,A,,A,,A,,A,,B,,A,D,2017,D,2014,D,MAZ
20172,03594122,7,0,5,01,D,105,D,2016,D,,A,72,D,03,D,400,D,3,D,,A,12000,D,,A,,A,,A,400,D,400,D,400,D,,A,,A,,A,,A,,A,D,,A,2016,D,NIS
20172,03594232,24,0,1,01,D,105,D,2017,D,,A,24,D,05,D,353,D,3,D,,A,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,D,,A,2017,D,BUI
20172,03594282,8,0,5,01,D,105,D,2016,D,,A,36,D,07,D,76,D,3,D,,A,11000,D,,A,,A,,A,76,D,76,D,76,D,12,D,12,D,12,D,,A,,A,D,,A,2016,D,TOY
20172,03594442,10,0,5,01,D,105,D,2005,D,,A,36,D,03,D,320,D,3,D,,A,,A,,A,,A,,A,320,D,320,D,320,D,,A,,A,,A,,A,,A,D,,A,2016,D,NIS
20172,03594462,13,0,5,01,D,105,D,2014,D,,A,39,D,05,D,335,D,3,D,,A,,A,,A,,A,,A,335,D,335,D,335,D,,A,,A,,A,,A,,A,D,,A,2014,D,BUI
20172,03594682,20,0,5,01,D,105,D,2016,D,,A,60,D,08,D,525,D,3,D,,A,,A,,A,,A,,A,525,D,525,D,525,D,,A,,A,,A,,A,,A,D,,A,2016,D,TOY
20172,03594912,16,0,5,01,D,105,D,2016,D,,A,36,D,02,D,599,D,3,D,,A,2000,F,,A,,A,,A,599,D,599,D,599,D,,A,,A,,A,,A,,A,D,,A,2017,D,FOR
20172,03595032,12,0,5,01,D,105,D,2014,D,,A,39,D,11,D,500,D,3,D,,A,,A,1000,D,,A,,A,500,D,500,D,500,D,,A,,A,,A,1000,D,,A,D,,A,2014,D,INF
20172,03595032,13,0,5,02,D,105,D,2016,D,,A,39,D,08,D,550,D,3,D,,A,,A,,A,,A,,A,550,D,550,D,550,D,,A,,A,,A,,A,,A,D,,A,2016,D,INF
20172,03595102,21,0,1,01,D,105,D,2015,D,,A,36,D,06,D,315,D,3,D,,A,,A,,A,,A,,A,315,D,315,D,315,D,20,D,20,D,20,D,,A,,A,D,,A,2015,D,HYU
20172,03595102,22,0,1,02,D,105,D,2016,D,,A,36,D,02,D,500,D,3,D,,A,,A,500,D,,A,,A,500,D,500,D,500,D,,A,,A,,A,500,D,,A,D,,A,2017,D,DOD
20172,03595242,15,0,5,01,D,105,D,2015,D,,A,36,D,05,D,230,D,3,D,,A,,A,1000,D,,A,,A,230,D,230,D,230,D,,A,,A,,A,1000,D,,A,D,,A,2015,D,MAZ
20172,03595362,20,0,5,01,D,105,D,2015,D,,A,36,D,02,D,250,D,3,D,,A,,A,2500,D,,A,,A,250,D,250,D,250,D,,A,,A,,A,2500,D,,A,D,,A,2015,D,MAZ
20172,03595882,15,0,5,01,D,105,D,2015,D,,A,36,D,09,D,649,D,3,D,,A,,A,,C,,A,,A,649,D,649,D,649,D,,A,,A,,A,,B,,A,D,,A,2015,D,BMW
20172,03595882,16,0,5,02,D,105,D,,C,,A,,C,09,F,,C,,C,,A,,A,,A,,A,,A,415,F,415,F,415,F,50,F,50,F,50,F,,A,,A,D,,A,2016,F,AUD
20172,03596212,13,0,1,01,D,105,D,2015,D,,A,,C,10,F,239,D,3,D,,A,,A,,A,,A,,A,239,D,239,D,239,D,,A,,A,,A,,A,,A,D,,A,2015,D,ACU
20172,03596212,14,0,1,02,D,105,D,2016,D,,A,,C,05,F,759,D,3,D,,A,,A,,A,,A,,A,759,D,759,D,759,D,,A,,A,,A,,A,,A,D,,A,2016,D,ACU
20172,03596212,15,0,1,03,D,105,D,2016,D,,A,,C,03,F,368,D,3,D,,A,,A,,A,,A,,A,368,D,368,D,368,D,,A,,A,,A,,A,,A,D,,A,2016,D,ACU
20172,03596744,25,0,5,01,D,105,D,2015,D,,A,36,D,02,D,168,D,3,D,,A,,A,1500,D,,A,,A,168,D,168,D,168,D,,A,,A,,A,1500,D,,A,D,,A,2015,D,CHR
20172,03596882,10,0,5,01,D,105,D,2015,D,,A,36,D,03,F,170,D,3,D,,A,4000,D,,A,,A,,A,170,D,170,D,170,D,,A,,A,,A,,A,,A,D,,A,2015,D,NIS
20172,03597002,16,0,5,01,D,105,D,2016,D,,A,39,D,11,D,637,D,3,D,,A,3000,D,,A,,A,,A,637,D,637,D,637,D,,A,,A,,A,,A,,A,D,,A,2016,D,CAD
20172,03597112,7,0,5,01,D,105,D,2016,D,,A,60,D,06,D,550,D,3,D,,A,,A,,A,,A,,A,550,D,550,D,550,D,,A,,A,,A,,A,,A,D,,A,2016,D,CHE
20172,03597512,6,0,1,01,D,105,D,2017,D,,A,39,D,02,D,675,D,3,D,,A,,A,,A,,A,,A,675,D,675,D,675,D,,A,,A,,A,,A,,A,D,,A,2017,D,INF
20172,03598032,16,0,5,01,D,105,D,2017,D,,A,36,D,01,D,390,D,3,D,,A,2321,D,,A,,A,,A,390,D,390,D,390,D,,A,,A,,A,,A,,A,D,,A,2017,D,CHE
20172,03598122,17,0,5,01,D,105,D,2016,D,,A,39,D,04,D,580,D,3,D,,A,,A,5000,D,,A,,A,580,D,580,D,580,D,40,D,40,D,40,D,5000,D,,A,D,,A,2016,D,BUI
20172,03598392,15,0,5,01,D,105,D,2013,D,,A,36,D,03,D,225,D,3,D,,A,,C,,A,,A,,A,225,D,225,D,225,D,,A,,A,,A,,A,,A,D,,A,2013,D,JEE
20172,03599432,20,0,1,01,D,105,D,2017,D,,A,48,D,02,D,466,D,3,D,,A,,A,,A,,A,,A,466,D,466,D,466,D,,A,,A,,A,,A,,A,D,,A,2017,D,LEX
20172,03599602,9,0,5,01,D,105,D,2015,D,,A,52,D,02,D,310,D,3,D,,A,,A,5000,D,,A,,A,310,D,310,D,310,D,,A,,A,,A,5000,D,,A,D,,A,2017,D,TOY
20172,03599632,9,0,1,01,D,105,D,2016,D,,A,42,D,11,D,324,D,3,D,,A,,C,,A,,A,,A,324,D,324,D,324,D,,A,,A,,A,,A,,A,D,,A,2016,D,MAZ
20172,03599652,12,0,5,01,D,105,D,2017,D,,A,48,D,12,D,500,D,3,D,,A,,A,2000,D,,A,,A,500,D,500,D,500,D,,A,,A,,A,2000,D,,A,D,,A,2016,D,JEE
20172,03599792,10,0,5,01,D,105,D,2015,D,,A,36,D,06,D,313,D,3,D,,A,,A,2000,D,,A,,A,313,D,313,D,313,D,,A,,A,,A,2000,D,,A,D,,A,2015,D,FOR
20172,03600412,5,0,5,01,D,105,D,2008,D,,A,,C,08,D,356,D,3,D,,A,,A,2000,D,,A,,A,356,D,356,D,356,D,,A,,A,,A,2000,D,,A,D,,A,2016,D,INF
20172,03600842,13,0,5,01,D,105,D,2016,D,.60,D,36,D,02,D,271,D,3,D,,A,,A,,A,,A,,A,271,D,271,D,271,D,,A,,A,,A,,A,,A,D,,A,2016,D,MAZ
20172,03600922,13,0,5,01,D,105,D,2015,D,,A,36,D,09,D,376,D,3,D,,A,,A,,A,,A,,A,376,D,376,D,376,D,,A,,A,,A,,A,,A,D,,A,2015,D,NIS
20172,03601282,10,0,1,01,D,105,D,2015,D,,A,39,D,02,D,480,D,3,D,,A,,A,,A,,A,,A,480,D,480,D,480,D,,A,,A,,A,,A,,A,D,,A,2015,D,FOR
20172,03601282,11,0,1,02,D,105,D,2015,D,,A,39,D,12,D,350,D,3,D,,A,,A,,A,,A,,A,350,D,350,D,350,D,,A,,A,,A,,A,,A,D,,A,2014,D,FOR
20172,03601402,16,0,1,01,D,105,D,2017,D,,A,36,D,03,D,489,D,3,D,,A,,A,,A,,A,,A,489,D,489,D,489,D,,A,,A,,A,,A,,A,D,,A,2017,D,ACU
20172,03601593,20,0,1,01,D,105,D,2014,D,,A,72,D,06,D,300,D,3,D,,A,,A,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,2000,D,,A,D,,A,2017,D,BUI
20172,03602372,9,0,5,01,D,105,D,2014,D,,A,36,D,06,D,244,D,3,D,,A,,A,,A,,A,,A,244,D,244,D,244,D,,A,,A,,A,,A,,A,D,,A,2013,D,HON
20172,03603592,15,0,1,01,D,105,D,2016,D,,A,36,D,11,D,292,D,3,D,,A,4565,D,,A,,A,,A,292,D,292,D,292,D,,A,,A,,A,,A,,A,D,,A,2015,D,NIS
20172,03603642,17,0,5,01,D,105,D,2017,D,,A,36,D,01,D,558,D,3,D,,A,,A,1600,D,,A,,A,558,D,558,D,558,D,,A,,A,,A,1600,D,,A,D,,A,2017,D,LEX
20172,03603642,18,0,5,02,D,105,D,2016,D,,A,36,D,01,D,438,D,3,D,,A,,A,2300,D,,A,,A,438,D,438,D,438,D,,A,,A,,A,2300,D,,A,D,,A,2016,D,HON
20172,03603782,12,0,5,01,D,105,D,2016,D,,A,39,D,11,D,640,D,3,D,,A,,A,,A,,A,,A,640,D,640,D,640,D,,A,,A,,A,,A,,A,D,,A,2015,D,GMC
20172,03604182,14,0,1,01,D,105,D,2015,D,,A,36,D,01,D,200,D,3,D,,A,,A,,A,,A,,A,200,D,200,D,200,D,,A,,A,,A,,A,,A,D,,A,2016,D,NIS
20172,03604262,20,0,5,01,D,105,D,2017,D,,A,24,D,03,D,320,D,3,D,,A,,A,,A,,A,,A,320,D,320,D,320,D,,A,,A,,A,,A,,A,D,,A,2017,D,GMC
20172,03604542,15,0,5,01,D,105,D,2016,D,,A,60,D,09,D,225,D,3,D,,A,3000,D,1500,D,,A,,A,225,D,225,D,225,D,,A,,A,,A,1500,D,,A,D,,A,2016,D,FOR
20172,03604852,22,0,5,01,D,105,D,2015,D,,A,36,D,06,D,228,D,3,D,,A,,A,,A,,A,,A,228,D,228,D,228,D,,A,,A,,A,,A,,A,D,,A,2015,D,HYU
20172,03605292,5,0,1,01,D,105,D,1999,D,,A,60,D,06,D,,C,3,D,,A,,A,5000,D,,A,,A,250,F,250,F,250,F,,A,,A,,A,5000,D,,A,D,,A,1999,D,TOY
20172,03605312,10,0,1,01,D,105,D,2014,D,,A,60,D,05,D,350,D,3,D,,A,,A,5000,D,,A,,A,,A,,A,350,D,,A,,A,,A,5000,D,,A,D,,A,2017,D,TOY
20172,03606062,11,0,5,01,D,105,D,2016,D,,A,36,D,09,D,279,D,3,D,,A,,A,500,D,,A,,A,279,D,279,D,279,D,,A,,A,,A,500,D,,A,D,,A,2016,D,FOR
20172,03606472,15,0,1,01,D,105,D,2017,D,,A,36,D,12,D,175,D,3,D,,A,10000,D,,A,,A,,A,175,D,175,D,175,D,,A,,A,,A,,A,,A,D,,A,2016,D,TOY
20172,03606602,11,0,1,01,D,105,D,2014,D,,A,48,D,07,D,354,D,3,D,,A,7500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,D,,A,2018,D,TOY
20172,03606622,34,0,5,01,D,105,D,2017,D,,A,36,D,03,D,481,D,3,D,,A,,A,,A,,A,,A,481,D,481,D,481,D,,A,,A,,A,,A,,A,D,,A,2017,D,FOR
20172,03606622,35,0,5,02,D,105,D,2014,D,,A,36,D,01,D,330,D,3,D,,A,,A,,A,,A,,A,330,D,330,D,330,D,,A,,A,,A,,A,,A,D,,A,2015,D,BMW
20172,03606862,9,0,5,01,D,105,D,2012,D,,A,60,D,10,F,1200,D,3,D,,A,,A,,A,,A,,A,1200,D,1200,D,1200,D,,A,,A,,A,,A,,A,D,,A,2014,F,BMW
20172,03606862,10,0,1,02,D,105,D,2015,D,,A,39,D,10,D,510,D,3,D,,A,,A,3000,D,,A,,A,510,D,510,D,510,D,,A,,A,,A,3000,D,,A,D,,A,2015,D,MRB
20172,03606862,11,0,1,03,D,105,D,2015,D,,A,36,D,10,D,300,D,3,D,,A,,A,2500,D,,A,,A,300,D,300,D,300,D,,A,,A,,A,2500,D,,A,D,,A,2015,D,JEE
20172,03607462,4,0,5,01,D,105,D,2016,D,,A,,C,05,F,76,D,3,D,,A,,A,,A,,A,,A,76,D,76,D,76,D,,A,,A,,A,,A,,A,D,,A,2016,D,CHE
20172,03607642,9,0,1,01,D,105,D,2015,D,,A,36,D,11,D,215,D,3,D,,A,,A,2400,D,,A,,A,215,D,215,D,215,D,,A,,A,,A,2400,D,,A,D,,A,2015,D,HON
20172,03607752,9,0,5,01,D,105,D,2008,D,,A,72,D,07,D,180,D,3,D,,A,14000,D,,A,,A,,A,180,D,180,D,180,D,,A,,A,,A,,A,,A,D,,A,2015,D,CHE
20172,03607752,10,0,5,02,D,105,D,2016,D,,A,72,D,09,D,600,D,3,D,,A,5000,D,,A,,A,,A,600,D,600,D,600,D,,A,,A,,A,,A,,A,D,,A,2015,D,CHE
20172,03607752,11,0,5,03,D,105,D,2015,D,,A,72,D,06,D,400,D,3,D,,A,,A,,A,,A,,A,400,D,400,D,400,D,,A,,A,,A,,A,,A,D,,A,2016,D,CHE
20172,03607942,20,0,5,01,D,105,D,2017,D,.50,D,36,D,01,D,300,D,3,D,,A,,A,3000,D,,A,,A,300,D,300,D,300,D,,A,,A,,A,3000,D,,A,D,,A,2017,D,LEX
20172,03608252,12,0,5,01,D,105,D,2016,D,,A,11,D,04,D,310,D,3,D,,A,,A,,A,,A,,A,310,D,310,D,310,D,,A,,A,,A,,A,,A,D,,A,2016,D,JEE
20172,03608252,13,0,5,02,D,105,D,2017,D,,A,10,D,03,D,198,D,3,D,,A,1500,D,,A,,A,,A,198,D,198,D,198,D,,A,,A,,A,,A,,A,D,,A,2017,D,JEE
20172,03608372,10,0,5,01,D,105,D,2016,D,,A,36,D,05,D,420,D,3,D,,A,,A,,A,,A,,A,420,D,420,D,420,D,,A,,A,,A,,A,,A,D,,A,2016,D,GMC
20172,03608442,11,0,5,01,D,105,D,2016,D,,A,36,D,09,D,138,D,3,D,,A,,A,2000,D,,A,,A,138,D,138,D,138,D,,A,,A,,A,2000,D,,A,D,,A,2016,D,VOK
20172,03608482,9,0,1,01,D,105,D,2014,D,,A,36,D,01,D,900,D,3,D,,A,,A,,A,,A,,A,900,D,900,D,900,D,,A,,A,,A,,A,,A,D,,A,2014,D,INF
20172,03608482,10,0,1,02,D,105,D,2016,D,,A,36,D,01,D,269,D,3,D,,A,,A,,A,,A,,A,269,D,269,D,269,D,,A,,A,,A,,A,,A,D,,A,2016,D,SCI
20172,03608742,15,0,5,01,D,105,D,2016,D,,A,36,D,08,D,300,D,3,D,,A,,A,,A,,A,,A,300,D,300,D,300,D,,A,,A,,A,,A,,A,D,,A,2016,D,BUI
20172,03608822,18,0,5,01,D,105,D,2016,D,,A,36,D,04,D,205,D,3,D,,A,,A,,A,,A,,A,205,D,205,D,205,D,,A,,A,,A,,A,,A,D,,A,2016,D,SCI
20172,03639481,14,0,1,01,D,105,D,2015,D,,A,36,D,08,D,219,D,3,D,,A,,A,,A,,A,,A,219,D,219,D,219,D,,A,,A,,A,,A,,A,D,,A,2015,D,CHE
20172,03639671,4,0,1,01,D,105,D,2016,D,.50,D,36,D,09,D,430,D,3,D,,A,,A,,A,,A,,A,430,D,430,D,430,D,,A,,A,,A,,A,,A,D,,A,2016,D,VOK
20172,03640531,11,0,1,01,D,105,D,2016,D,,A,36,D,06,D,336,D,3,D,,A,,C,,A,,A,,A,336,D,336,D,336,D,,A,,A,,A,,A,,A,D,,A,2016,D,MAZ
20172,03640651,10,0,1,01,D,105,D,2015,D,,A,36,D,05,D,305,D,3,D,,A,,C,,C,,A,,A,305,D,305,D,305,D,,A,,A,,A,,B,,A,D,,A,2015,D,CHE
20172,03641232,24,0,1,01,D,105,D,2007,D,,A,36,D,10,D,350,D,3,D,,A,,A,1200,D,,A,,A,350,D,350,D,350,D,,A,,A,,A,1200,D,,A,D,,A,2016,D,FOR
20172,03641711,12,0,1,01,D,105,D,2016,D,,A,24,D,02,D,199,D,3,D,,A,2500,D,,A,,A,,A,199,D,199,D,199,D,,A,,A,,A,,A,,A,D,,A,2016,D,TOY
20172,03641811,6,0,1,01,D,105,D,2016,D,,A,36,D,06,D,664,D,3,D,,A,,A,,A,,A,,A,664,D,664,D,664,D,,A,,A,,A,,A,,A,D,,A,2016,D,LIN
20172,03642241,15,0,1,01,D,105,D,2016,D,,A,24,D,08,D,279,D,3,D,,A,,A,,A,,A,,A,279,D,279,D,279,D,17,D,17,D,17,D,,A,,A,D,,A,2016,D,FOR
20172,03642461,10,0,1,01,D,105,D,2016,D,,A,24,D,01,D,91,D,3,D,,A,,A,2500,D,,A,,A,91,D,91,D,91,D,1,D,1,D,1,D,2500,D,,A,D,,A,2016,D,TOY
20172,03642511,11,0,1,01,D,105,D,2015,D,,A,30,D,01,D,531,D,3,D,,A,,A,,A,,A,,A,531,D,531,D,531,D,,A,,A,,A,,A,,A,D,,A,2015,D,BMW
20172,03642511,12,0,1,02,D,105,D,2016,D,,A,30,D,01,D,800,D,3,D,,A,,A,,A,,A,,A,800,D,800,D,800,D,,A,,A,,A,,A,,A,D,,A,2016,D,BMW
20172,03642711,22,0,1,01,D,105,D,2017,D,,A,36,D,11,D,340,D,3,D,,A,2000,D,3000,D,,A,,A,340,D,340,D,340,D,,A,,A,,A,3000,D,,A,D,,A,2016,D,FOR
20172,03642721,8,0,1,01,D,105,D,2016,D,,A,36,D,12,D,500,D,3,D,,A,,A,,A,,A,,A,500,D,500,D,500,D,,A,,A,,A,,A,,A,D,,A,2016,D,LEX
20172,03643801,15,0,1,01,D,105,D,2008,D,.10,D,1,D,05,F,0,D,8,D,,A,,A,,A,,A,01,D,,A,,A,,A,,A,,A,,A,,A,,A,D,2017,D,2012,D,HON
20172,03643961,9,0,1,01,D,105,D,2017,D,,A,36,D,01,D,280,D,3,D,,A,,A,1500,D,,A,,A,280,D,280,D,280,D,,A,,A,,A,1500,D,,A,D,,A,2017,D,SUB
20172,03644431,3,0,1,01,D,105,D,2008,D,,A,,C,01,F,,C,,C,,A,,A,,A,,A,,A,575,F,575,F,575,F,,A,,A,,A,,A,,A,D,,A,2008,D,BUI
20172,03646171,20,0,1,01,D,105,D,2015,D,,A,36,D,09,D,191,D,3,D,,A,1500,D,3000,D,,A,,A,191,D,191,D,191,D,,A,,A,,A,3000,D,,A,D,,A,2014,D,NIS
20172,03646311,5,0,1,01,D,105,D,2017,D,,A,,C,03,D,400,D,3,D,,A,,A,500,D,,A,,A,,A,,A,400,D,,A,,A,,A,500,D,,A,D,,A,2017,D,FOR
20172,03646541,13,0,1,01,D,105,D,2015,D,,A,36,D,01,D,450,D,3,D,,A,,A,,A,,A,,A,450,D,450,D,450,D,,A,,A,,A,,A,,A,D,,A,2015,D,NIS
20172,03646571,7,0,1,01,D,105,D,2015,D,,A,60,D,02,F,355,D,3,D,,A,,A,,A,,A,,A,355,D,355,D,355,D,,A,,A,,A,,A,,A,D,,A,2015,D,KIA
20172,03646821,6,0,1,01,D,105,D,2016,D,,A,36,D,01,D,350,D,3,D,,A,,A,100,D,,A,,A,350,D,350,D,350,D,,A,,A,,A,100,D,,A,D,,A,2016,D,DOD
20172,03647081,18,0,1,01,D,105,D,2017,D,,A,1,D,03,D,410,D,8,D,,A,,A,,A,,A,03,D,,A,,A,410,D,,A,,A,,A,,A,,A,D,2017,D,2016,D,NIS
20172,03647481,10,0,1,01,D,105,D,2017,D,,A,36,D,05,D,584,D,3,D,,A,,A,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,3000,D,,A,D,,A,2017,D,HON
20172,03647811,10,0,1,01,D,105,D,2016,D,,A,36,D,02,D,375,D,3,D,,A,,A,,A,,A,,A,375,D,375,D,375,D,,A,,A,,A,,A,,A,D,,A,2016,D,LIN
20172,03647811,11,0,1,02,D,105,D,2016,D,,A,36,D,06,D,,C,3,D,,A,,A,,A,,A,,A,310,F,310,F,310,F,,A,,A,,A,,A,,A,D,,A,2016,D,DOD
20172,03647971,8,0,1,01,D,105,D,2017,D,,A,39,D,03,D,468,D,3,D,,A,,A,,A,,A,,A,,A,,A,468,D,,A,,A,,A,,A,,A,D,,A,2017,D,CHE
20172,03647971,9,0,1,02,D,105,D,2014,D,,A,39,D,09,F,399,D,3,D,,A,,A,,A,,A,,A,399,D,399,D,399,D,,A,,A,,A,,A,,A,D,,A,2014,D,GMC
20172,03648361,7,0,1,01,D,105,D,2015,D,,A,3,D,01,F,350,D,3,D,,A,,A,,A,,A,,A,350,D,350,D,350,D,,A,,A,,A,,A,,A,D,,A,2016,D,CHE
20172,03648481,24,0,1,01,D,105,D,2016,D,,A,36,D,04,D,430,D,3,D,,A,,A,1100,D,,A,,A,430,D,430,D,430,D,,A,,A,,A,1100,D,,A,D,,A,2016,D,LIN
20172,03648491,4,0,1,01,D,105,D,2017,D,,A,,C,03,D,,C,3,D,,A,,A,,A,,A,,A,430,F,430,F,430,F,,A,,A,,A,,A,,A,D,,A,2017,D,GMC
20172,03648911,30,0,1,01,D,105,D,2011,D,,A,60,D,01,F,430,D,3,D,,A,,A,,A,,A,,A,430,D,430,D,430,D,,A,,A,,A,,A,,A,D,,A,2013,D,MAZ
20172,03648911,31,0,1,02,D,105,D,2015,D,,A,,C,06,D,252,D,3,D,,A,,A,,A,,A,,A,252,D,252,D,252,D,52,D,52,D,52,D,,A,,A,D,,A,2015,D,XXX
20172,03648931,8,0,1,01,D,105,D,2014,D,,A,36,D,06,D,253,D,3,D,,A,,A,,A,,A,,A,253,D,253,D,253,D,,A,,A,,A,,A,,A,D,,A,2014,D,TOY
20172,03648931,9,0,1,02,D,105,D,2017,D,,A,36,D,01,D,233,D,3,D,,A,,A,1000,D,,A,,A,233,D,233,D,233,D,,A,,A,,A,1000,D,,A,D,,A,2017,D,SUB
20172,03650391,21,0,1,01,D,105,D,2015,D,,A,39,D,11,D,249,D,3,D,,A,3000,D,500,D,,A,,A,249,D,249,D,249,D,,A,,A,,A,500,D,,A,D,,A,2014,D,MAZ
20172,03650471,10,0,1,01,D,105,D,2015,D,,A,38,D,01,D,400,D,3,D,,A,,A,,A,,A,,A,400,D,400,D,400,D,,A,,A,,A,,A,,A,D,,A,2015,D,CHR
20172,03650541,8,0,1,01,D,105,D,2015,D,,A,36,D,07,D,283,D,3,D,,A,,A,3000,D,,A,,A,283,D,283,D,283,D,,A,,A,,A,3000,D,,A,D,,A,2015,D,SUB
20172,03650541,9,0,1,02,D,105,D,2016,D,,A,36,D,09,D,290,D,3,D,,A,,A,3000,D,,A,,A,290,D,290,D,290,D,,A,,A,,A,3000,D,,A,D,,A,2016,D,HON
20172,03651011,11,0,1,01,D,105,D,2015,D,,A,36,D,10,D,530,D,3,D,,A,,A,,A,,A,,A,530,D,530,D,530,D,,A,,A,,A,,A,,A,D,,A,2015,D,LEX
20172,03651771,13,0,1,01,D,105,D,2015,D,,A,39,D,02,D,379,D,3,D,,A,1500,D,,A,,A,,A,379,D,379,D,379,D,,A,,A,,A,,A,,A,D,,A,2015,D,CHE
20172,03651791,8,0,1,01,D,105,D,2015,D,,A,36,D,03,D,460,D,3,D,,A,,A,2000,D,,A,,A,,A,460,D,460,D,,A,,A,,A,2000,D,,A,D,,A,2017,D,DOD
20172,03651991,15,0,1,01,D,105,D,2016,D,,A,36,D,09,D,359,D,3,D,,A,,A,2500,D,,A,,A,359,D,359,D,359,D,,C,,C,,C,2500,D,,A,D,,A,2016,D,HON
