QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MEDPCARY,MEDP_ARY,MEDPGFTC,MEDP_FTC,MEDPMTMO,MEDP_TMO,MEDPMTX,MEDPMTX_,MEDPCY1,MEDPCY1_,MEDPCY2,MEDPCY2_,MEDPCY3,MEDPCY3_,MEDPCY4,MEDPCY4_,MEDPCY5,MEDPCY5_,MEDPCY6,MEDPCY6_,MEDPCY7,MEDPCY7_,MEDPCY8,MEDPCY8_,MEDPCY9,MEDPCY9_,MEDPPRNT,MEDP_RNT,MEDPNOUT,MEDP_OUT
20172,03569042,11,0,1,420,D,1,D,02,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569042,12,0,1,420,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569042,13,0,1,510,D,1,D,01,D,359,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569042,14,0,1,620,D,1,D,13,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569062,9,0,1,120,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569062,10,0,1,120,D,1,D,02,D,309,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569062,11,0,1,420,D,1,D,03,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569062,12,0,1,420,D,1,D,02,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569062,13,0,1,620,D,1,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569062,14,0,2,110,D,1,D,01,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569072,12,0,1,620,D,1,D,01,D,92,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569072,13,0,1,620,D,1,D,02,D,34,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569072,14,0,2,120,D,1,D,01,D,44,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569182,20,0,1,510,D,1,D,01,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569182,21,0,1,620,D,1,D,13,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569182,22,0,1,620,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569212,10,0,1,420,D,1,D,02,D,1975,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569212,11,0,1,620,D,1,D,13,D,1050,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569212,12,0,1,510,D,1,D,02,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569252,9,0,1,620,D,1,D,13,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569252,10,0,2,420,D,1,D,01,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569272,19,0,1,110,D,1,D,03,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569272,20,0,1,200,D,1,D,01,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569272,21,0,1,420,D,1,D,03,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569272,22,0,1,330,D,1,D,03,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569272,23,0,1,620,D,1,D,13,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569462,8,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569472,5,0,1,620,D,1,D,02,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569482,22,0,1,120,D,1,D,03,D,475,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569502,10,0,2,200,D,1,D,01,D,82,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569542,11,0,1,620,D,1,D,03,D,47,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569542,12,0,1,620,D,1,D,02,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569542,13,0,1,620,D,1,D,01,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569552,11,0,1,110,D,1,D,01,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569552,12,0,1,120,D,1,D,02,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569582,11,0,1,110,D,1,D,03,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569582,12,0,1,120,D,1,D,03,D,440,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569582,13,0,1,200,D,1,D,03,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569582,14,0,1,620,D,1,D,13,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569592,24,0,1,330,D,1,D,01,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569592,25,0,1,620,D,1,D,03,D,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569622,14,0,1,510,D,1,D,02,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569622,15,0,1,530,D,1,D,02,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569622,16,0,1,620,D,1,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569632,8,0,1,200,D,1,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569632,9,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569672,14,0,1,420,D,1,D,01,D,137,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569672,15,0,1,420,D,1,D,02,D,1975,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569672,16,0,1,620,D,1,D,02,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569732,6,0,1,620,D,1,D,13,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569762,7,0,2,330,D,1,D,01,D,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569812,11,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569832,16,0,1,200,D,1,D,03,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569842,13,0,1,200,D,1,D,03,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569842,14,0,1,510,D,1,D,02,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569872,10,0,1,620,D,1,D,13,D,126,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569902,8,0,1,200,D,1,D,03,D,122,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569902,9,0,1,420,D,1,D,03,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569902,10,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569932,22,0,1,110,D,1,D,02,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569932,23,0,1,120,D,1,D,02,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569932,24,0,1,420,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569932,25,0,1,420,D,1,D,03,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569932,26,0,1,420,D,1,D,03,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569932,27,0,1,410,D,1,D,02,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20172,03569932,28,0,1,620,D,1,D,03,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569932,29,0,1,620,D,1,D,02,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03569982,17,0,1,410,D,1,D,02,D,1688,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20172,03570002,18,0,1,110,D,1,D,03,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570002,19,0,1,420,D,1,D,02,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570002,20,0,1,420,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570002,21,0,1,420,D,1,D,03,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570002,22,0,1,620,D,1,D,01,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570002,23,0,1,620,D,1,D,02,D,19,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570002,24,0,1,620,D,1,D,03,D,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570012,8,0,1,200,D,1,D,02,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570012,9,0,1,200,D,1,D,02,D,960,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570012,10,0,1,620,D,1,D,13,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570082,6,0,1,420,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570082,7,0,1,620,D,1,D,03,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570092,9,0,1,110,D,1,D,02,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570092,10,0,1,120,D,1,D,03,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570092,11,0,1,620,D,1,D,13,D,87,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570092,12,0,1,620,D,1,D,13,D,87,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570132,24,0,1,200,D,1,D,02,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570132,25,0,1,420,D,1,D,02,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570132,26,0,1,620,D,1,D,13,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570162,15,0,1,420,D,1,D,02,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570162,16,0,1,620,D,1,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570172,4,0,1,620,D,1,D,13,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570202,16,0,1,110,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570202,17,0,1,120,D,1,D,03,D,325,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570202,18,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570202,19,0,1,510,D,1,D,03,D,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570232,8,0,1,420,D,1,D,02,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570232,9,0,1,510,D,1,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570232,10,0,1,530,D,1,D,02,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570232,11,0,1,620,D,1,D,02,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570292,8,0,1,900,D,1,D,01,D,,H,510,D,620,D,410,D,420,D,,A,,A,,A,,A,,A,,A,,A
20172,03570292,8,1,1,510,D,1,D,01,D,344,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570292,8,2,1,620,D,1,D,01,D,261,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570292,8,3,1,410,D,1,D,01,D,551,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570292,8,4,1,420,D,1,D,01,D,344,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570382,15,0,1,620,D,1,D,13,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570402,7,0,1,420,D,1,D,03,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570402,8,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570402,9,0,1,620,D,1,D,03,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570422,12,0,1,420,D,1,D,03,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570422,13,0,1,620,D,1,D,13,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570522,20,0,1,110,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570522,21,0,1,120,D,1,D,01,D,403,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570522,22,0,1,420,D,1,D,01,D,107,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570522,23,0,1,620,D,1,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570582,34,0,1,110,D,1,D,03,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570582,35,0,1,200,D,1,D,01,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570582,36,0,1,620,D,1,D,13,D,72,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570632,7,0,1,620,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570642,20,0,1,200,D,1,D,03,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570642,21,0,1,330,D,1,D,01,D,388,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570642,22,0,1,420,D,1,D,01,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570642,23,0,1,420,D,1,D,03,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570642,24,0,2,410,D,1,D,01,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570712,14,0,1,330,D,1,D,03,D,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570712,15,0,1,330,D,1,D,02,D,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570742,12,0,1,620,D,1,D,02,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570742,13,0,1,620,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570762,18,0,1,130,D,1,D,01,D,,H,110,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570762,18,1,1,110,D,1,D,01,D,34,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570762,18,2,1,120,D,1,D,01,D,116,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570762,19,0,1,120,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570762,20,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570772,14,0,1,420,D,1,D,02,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570772,15,0,1,620,D,1,D,02,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570862,14,0,1,420,D,1,D,01,D,1975,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570902,23,0,1,420,D,1,D,02,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570902,24,0,1,420,D,1,D,03,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570902,25,0,1,620,D,1,D,03,D,186,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570912,12,0,1,420,D,1,D,01,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570912,13,0,1,620,D,1,D,01,D,598,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570982,8,0,1,200,D,1,D,03,D,135,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570992,12,0,1,330,D,1,D,02,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03570992,13,0,2,420,D,1,D,01,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571012,9,0,1,620,D,1,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571062,11,0,1,200,D,1,D,02,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571082,11,0,1,110,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571082,12,0,1,620,D,1,D,02,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571102,34,0,1,200,D,1,D,01,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571102,35,0,1,620,D,1,D,13,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571102,36,0,2,620,D,1,D,01,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571242,16,0,1,620,D,1,D,13,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571252,17,0,1,110,D,1,D,02,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571252,18,0,1,200,D,1,D,03,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571252,19,0,1,510,D,1,D,03,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571272,10,0,1,635,D,1,D,13,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20172,03571342,13,0,1,110,D,1,D,02,D,377,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571362,18,0,1,200,D,1,D,02,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571362,19,0,1,620,D,1,D,13,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571362,20,0,2,420,D,1,D,01,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571412,23,0,1,330,D,1,D,03,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571412,24,0,1,420,D,1,D,02,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571412,25,0,1,420,D,1,D,03,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571412,26,0,1,620,D,1,D,01,D,58,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571412,27,0,1,620,D,2,D,02,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571412,28,0,1,620,D,1,D,03,D,84,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571412,29,0,2,420,D,1,D,01,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571472,16,0,1,110,D,1,D,02,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571472,17,0,1,200,D,1,D,03,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571472,18,0,1,420,D,1,D,01,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571472,19,0,1,620,D,1,D,01,D,205,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571472,20,0,1,635,D,1,D,02,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20172,03571472,21,0,1,635,D,1,D,01,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20172,03571542,17,0,1,620,D,1,D,13,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571552,18,0,1,200,D,1,D,03,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571552,19,0,1,420,D,1,D,02,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571552,20,0,1,620,D,1,D,13,D,116,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571592,16,0,2,620,D,1,D,01,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571632,15,0,1,110,D,1,D,03,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571632,16,0,1,420,D,1,D,03,D,67,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571632,17,0,1,420,D,1,D,02,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571632,18,0,1,620,D,1,D,01,D,115,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571632,19,0,1,620,D,1,D,02,D,111,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571632,20,0,1,620,D,1,D,03,D,104,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571692,10,0,1,420,D,1,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571732,9,0,1,620,D,1,D,13,D,62,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571762,10,0,1,420,D,1,D,02,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571812,8,0,1,620,D,1,D,13,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571832,17,0,1,420,D,1,D,01,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571832,18,0,1,420,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571832,19,0,1,420,D,1,D,03,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571832,20,0,1,620,D,1,D,03,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571852,4,0,1,110,D,1,D,03,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571852,5,0,1,620,D,1,D,13,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571862,16,0,1,900,D,1,D,01,D,,H,620,D,410,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20172,03571862,16,1,1,620,D,1,D,01,D,71,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20172,03571862,16,2,1,410,D,1,D,01,D,149,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20172,03571862,17,0,1,900,D,1,D,02,D,,H,620,D,410,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20172,03571862,17,1,1,620,D,1,D,02,D,71,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20172,03571862,17,2,1,410,D,1,D,02,D,149,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20172,03571862,18,0,1,900,D,1,D,03,D,,H,620,D,410,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20172,03571862,18,1,1,620,D,1,D,03,D,71,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20172,03571862,18,2,1,410,D,1,D,03,D,149,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20172,03571882,19,0,1,410,D,1,D,03,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20172,03571882,20,0,1,420,D,1,D,03,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571882,21,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571912,11,0,1,620,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571932,19,0,1,200,D,1,D,02,D,179,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571932,20,0,1,410,D,1,D,03,D,397,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20172,03571932,21,0,1,620,D,1,D,02,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571962,15,0,1,200,D,1,D,02,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571962,16,0,1,200,D,1,D,02,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03571962,17,0,1,410,D,1,D,02,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20172,03571962,18,0,1,420,D,1,D,02,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03572112,12,0,1,420,D,1,D,02,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03572112,13,0,1,620,D,1,D,02,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03572192,13,0,1,655,D,1,D,03,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20172,03572282,38,0,1,130,D,1,D,01,D,,H,120,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03572282,38,1,1,120,D,1,D,01,D,2057,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03572282,38,2,1,110,D,1,D,01,D,643,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03572282,39,0,1,330,D,1,D,01,D,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20172,03572282,40,0,1,420,D,1,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
