QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,PROP_NOF,PROP0NOF,OWNYF,OWNYF_,NEWMRRT,NEWMRRT_,ORGMRTX,ORGMRTX_,QMRTTERM,QMRT_ERM,MRTPMTX,MRTPMTX_,PAYPROTX,PAYP_OTX,PAYPROIN,PAYP_OIN,PAYMORIN,PAYM_RIN,PAYOTHER,PAYO_HER,QESCROWX,QESC_OWX,QPRINM1X,QPRI_M1X,QPRINM2X,QPRI_M2X,QPRINM3X,QPRI_M3X,QADINT1X,QADI_T1X,QADINT2X,QADI_T2X,QADINT3X,QADI_T3X,QRFINDAT,QRFI_DAT,FRSTPYMO,FRST_YMO,FRSTPYYR,FRST_YYR,FIXEDRTE,FIXE_RTE,QNEWDATE,QNEW_ATE,QBLNCM1X,QBLN_M1X,QBLNCM2X,QBLN_M2X,QBLNCM3X,QBLN_M3X,LOAN_NOF,LOAN0NOF,VARRTE,VARRTE_,INTONLY,INTONLY_,OTHRTE,OTHRTE_,PAYMT1X,PAYMT1X_,PAYMT2X,PAYMT2X_,PAYMT3X,PAYMT3X_,PAYPRINI,PAYP_INI,PAYINT,PAYINT_,REFI,REFI_
20172,03528123,12,0,5,01,D,100,D,.1025,D,32846,D,15,D,358,D,,A,,A,,A,,A,0,D,312,D,315,D,318,D,46,D,43,D,40,D,,A,06,D,2003,D,1,D,,A,5335,D,5022,D,4707,D,02,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03528193,29,0,5,01,D,100,D,.0784,F,260000,F,30,F,2033,F,3,F,4,F,5,F,,A,154,F,189,F,190,F,191,F,1690,F,1689,F,1688,F,,A,08,F,2016,F,1,F,,A,258713,F,258524,F,258334,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03528323,22,0,5,01,D,100,D,.0420,D,68505,D,30,D,510,D,3,D,4,D,5,D,,A,175,D,119,D,119,D,120,D,216,D,216,D,215,D,,A,11,D,2011,D,1,D,,A,61806,D,61687,D,61568,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03528343,26,0,5,01,D,100,D,.0563,D,73441,D,30,D,580,D,3,D,4,D,,A,,A,157,D,157,D,158,D,158,D,266,D,265,D,265,D,,A,10,D,2004,D,1,D,,A,56736,D,56579,D,56421,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03528343,27,0,5,01,D,100,D,.0784,D,16052,D,30,D,116,D,,A,,A,,A,,A,0,D,29,D,29,D,30,D,87,D,87,D,86,D,,A,10,D,2004,D,1,D,,A,13290,D,13261,D,13232,D,02,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03528583,23,0,5,01,D,100,D,.0784,F,240892,F,20,F,2571,F,3,F,4,F,,A,,A,580,F,451,F,454,F,457,F,1540,F,1537,F,1534,F,,A,03,F,2016,F,1,F,,A,235702,F,235251,F,234797,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03528603,18,0,5,01,D,100,D,.0790,D,34109,D,15,D,324,D,,A,,A,,A,,A,0,D,194,D,195,D,197,D,130,D,129,D,127,D,,A,08,D,2008,D,1,D,,A,19715,D,19521,D,19325,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03528713,22,0,5,01,D,100,D,.0784,F,58000,F,30,F,602,F,3,F,4,F,,A,,A,183,F,188,F,189,F,190,F,231,F,230,F,229,F,,A,06,F,1997,F,1,F,,A,35430,F,35242,F,35054,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03528723,13,0,5,01,D,100,D,.0784,F,165000,F,30,F,1300,F,3,F,4,F,5,F,,A,108,F,146,F,147,F,148,F,1046,F,1045,F,1044,F,,A,01,F,2014,F,1,F,,A,160101,F,159955,F,159808,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03528893,27,0,5,01,D,100,D,.0784,D,195671,D,30,D,1854,D,3,D,4,D,5,D,,A,440,D,214,D,215,D,217,D,1200,D,1199,D,1197,D,,A,04,D,2011,D,1,D,,A,183683,D,183469,D,183254,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03528913,38,0,5,01,D,100,D,.0410,D,615472,T,30,D,5451,T,3,D,4,D,,A,,A,1392,D,841,D,843,D,846,D,1867,D,1865,D,1862,D,,A,09,D,2015,D,1,D,,A,559460,T,561906,T,560433,T,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03528923,20,0,5,01,D,100,D,.0784,D,180000,D,30,D,1301,D,,A,,A,,A,,A,0,D,259,D,261,D,263,D,841,D,839,D,837,D,,A,08,D,2005,D,2,D,,A,152191,D,151885,D,151576,D,01,D,1,D,,A,,A,1100,D,1100,D,1100,D,1,D,2,D,,A
20172,03528923,21,0,5,01,D,100,D,.0625,D,64965,D,30,D,400,D,,A,,A,,A,,A,0,D,126,D,127,D,128,D,274,D,273,D,272,D,,A,08,D,2005,D,1,D,,A,52561,D,52435,D,52308,D,02,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03529043,18,0,5,01,D,100,D,.0784,D,175000,D,30,D,1600,D,3,D,4,D,5,D,,A,335,D,172,D,173,D,174,D,1093,D,1092,D,1091,D,,A,09,D,2012,D,1,D,,A,167324,D,167152,D,166979,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03529083,19,0,5,01,D,100,D,.0400,D,110000,D,30,D,812,D,3,D,4,D,,A,,A,287,D,401,D,402,D,403,D,124,D,123,D,122,D,,A,11,D,1993,D,1,D,,A,37297,D,36896,D,36494,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03529143,11,0,5,01,D,100,D,.0443,D,230000,D,30,D,1600,D,3,D,4,D,,A,,A,444,D,342,D,343,D,344,D,814,D,813,D,812,D,,A,09,D,2014,D,1,D,,A,220624,D,220282,D,219939,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03529163,28,0,5,01,D,100,D,.0600,D,154000,D,30,D,1387,D,3,D,4,D,,A,,A,464,D,370,D,372,D,374,D,553,D,551,D,549,D,,A,05,D,2002,D,1,D,,A,110620,D,110250,D,109878,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03529163,29,0,5,02,D,200,D,.0450,F,151000,F,30,F,963,F,3,F,4,F,,A,,A,198,F,253,F,254,F,255,F,512,F,511,F,510,F,,A,08,F,2011,F,1,F,,A,136401,F,136148,F,135894,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03529243,9,0,5,01,D,100,D,.0784,D,79000,D,30,D,579,D,3,D,4,D,,A,,A,8,D,56,D,57,D,57,D,515,D,514,D,514,D,,A,10,D,2016,D,1,D,,A,78778,D,78722,D,78665,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03529293,32,0,5,01,D,100,D,.0784,D,137828,D,30,D,996,D,3,D,,A,,A,,A,0,D,157,D,158,D,159,D,839,D,838,D,837,D,,A,10,D,2010,D,1,D,,A,128465,D,128309,D,128151,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03529304,12,0,5,01,D,100,D,.0425,D,322000,D,30,D,1593,D,,A,4,D,,A,,A,9,D,445,D,447,D,448,D,1139,D,1137,D,1136,D,,A,01,D,2017,D,1,D,,A,321556,D,321111,D,320665,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03529533,40,0,5,01,D,100,D,.0500,D,41000,D,34,D,1832,D,3,D,4,D,,A,,A,1623,D,181,D,182,D,183,D,28,D,27,D,26,D,,A,11,D,1985,D,1,D,,A,6602,D,6420,D,6238,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03529643,13,0,5,01,D,100,D,.0400,D,272300,D,30,D,1300,D,,A,,A,,A,,A,0,D,410,D,411,D,412,D,890,D,889,D,888,D,,A,01,D,2016,D,1,D,,A,267096,D,266687,D,266276,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03529683,36,0,5,01,D,100,D,.0400,D,75000,D,30,D,538,D,3,D,4,D,,A,,A,180,D,222,D,223,D,224,D,136,D,135,D,134,D,,A,01,D,1999,D,1,D,,A,40694,D,40472,D,40249,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03529773,26,0,5,01,D,100,D,.0425,D,95000,D,30,D,663,D,3,D,4,D,,A,,A,196,D,170,D,170,D,171,D,297,D,297,D,296,D,,A,12,D,2010,D,1,D,,A,83978,D,83808,D,83638,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03529823,14,0,5,01,D,100,D,.0410,F,110000,F,30,F,843,F,3,F,4,F,,A,,A,311,F,209,F,210,F,211,F,323,F,322,F,321,F,,A,12,F,2009,F,1,F,,A,94419,F,94209,F,93999,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03530303,21,0,5,01,D,100,D,.0400,D,309165,D,30,D,1476,D,,A,,A,,A,,A,0,D,710,D,712,D,715,D,766,D,764,D,761,D,,A,06,D,2005,D,1,D,,A,229862,D,229152,D,228440,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03530543,18,0,5,01,D,100,D,.0784,D,42264,D,15,D,475,D,3,D,4,D,5,D,,A,75,D,138,D,139,D,140,D,262,D,261,D,260,D,,A,09,D,2015,D,1,D,,A,40044,D,39906,D,39767,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03530563,23,0,5,01,D,100,D,.0784,D,106830,D,30,D,900,D,3,D,4,D,,A,,A,128,D,75,D,75,D,76,D,697,D,697,D,696,D,,A,01,D,2017,D,1,D,,A,106756,D,106681,D,106606,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03530613,10,0,5,01,D,100,D,.0784,F,145000,F,30,F,1061,F,3,F,4,F,,A,,A,13,F,111,F,112,F,112,F,937,F,936,F,936,F,,A,11,F,2015,F,1,F,,A,143419,F,143308,F,143196,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03530713,8,0,5,01,D,100,D,.0490,F,61900,F,30,F,1140,F,3,F,4,F,,A,,A,811,F,184,F,185,F,185,F,145,F,144,F,144,F,,A,01,F,1999,F,1,F,,A,35547,F,35363,F,35179,F,01,D,1,D,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03530723,18,0,5,01,D,100,D,.0575,D,104000,D,30,D,756,D,3,D,4,D,,A,,A,149,D,230,D,231,D,232,D,377,D,376,D,375,D,,A,01,D,2004,D,1,D,,A,78645,D,78414,D,78183,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03530743,11,0,5,01,D,100,D,.0600,D,33000,D,25,D,750,D,,B,,B,,B,,B,537,D,147,D,148,D,149,D,66,D,65,D,64,D,,A,05,D,1998,D,1,D,,A,13113,D,12965,D,12817,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03530813,4,0,1,01,D,100,D,.0930,F,90000,F,23,F,979,F,3,F,4,F,,A,,A,188,F,112,F,113,F,113,F,679,F,678,F,678,F,,A,02,F,2015,F,1,F,,A,87656,F,87544,F,87432,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03530813,5,0,1,02,D,300,D,.0500,D,116000,D,20,D,850,D,3,D,4,D,,A,,A,84,D,456,D,458,D,460,D,310,D,308,D,306,D,,A,07,D,2007,D,1,D,,A,74406,D,73950,D,73492,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03530823,23,0,5,01,D,100,D,.0784,D,88000,D,30,D,896,D,,A,4,D,,A,,A,260,D,271,D,273,D,275,D,365,D,363,D,361,D,,A,01,D,1998,D,1,D,,A,55821,D,55550,D,55277,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03530903,14,0,5,01,D,100,D,.0784,F,105031,F,30,F,1020,F,3,F,4,F,,A,,A,261,F,146,F,147,F,148,F,613,F,612,F,611,F,,A,02,F,2008,F,1,F,,A,93807,F,93661,F,93514,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03531133,19,0,1,01,D,100,D,.0415,D,167500,D,30,D,895,D,3,D,4,D,5,D,,A,81,D,249,D,250,D,251,D,509,D,508,D,507,D,,A,09,D,2015,D,1,D,,A,163397,D,163148,D,162899,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03531173,16,0,5,01,D,100,D,.0784,F,35000,F,10,F,694,F,3,F,4,F,,A,,A,272,F,209,F,210,F,212,F,213,F,212,F,210,F,,A,03,F,2016,F,1,F,,A,32595,F,32386,F,32175,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03531223,15,0,5,01,D,100,D,.0784,D,261402,D,30,D,2382,D,3,D,4,D,,A,,A,493,D,187,D,188,D,190,D,1702,D,1701,D,1699,D,,A,09,D,2016,D,1,D,,A,260484,D,260297,D,260109,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03531273,21,0,5,01,D,100,D,.0784,D,199000,D,30,D,1887,D,3,D,4,D,,A,,A,449,D,286,D,288,D,290,D,1152,D,1150,D,1148,D,,A,10,D,2007,D,1,D,,A,176342,D,176056,D,175768,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03531293,20,0,5,01,D,100,D,.0784,F,66561,F,30,F,590,F,3,F,4,F,,A,,A,109,F,140,F,140,F,141,F,341,F,341,F,340,F,,A,11,F,2002,F,1,F,012017,F,52259,F,52119,F,51978,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03531293,21,0,5,02,D,300,D,.1800,F,7000,F,7,F,163,F,3,F,4,F,,A,,A,16,F,53,F,53,F,54,F,94,F,94,F,93,F,,A,11,F,2015,F,1,F,,A,6299,F,6247,F,6194,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03531463,22,0,5,01,D,100,D,.0784,D,85796,D,30,D,718,D,3,D,4,D,5,D,,A,98,D,176,D,178,D,179,D,444,D,442,D,441,D,,A,03,D,2003,D,1,D,,A,67893,D,67717,D,67539,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03531543,9,0,5,01,D,100,D,.0784,D,50648,D,30,D,505,D,3,D,4,D,,A,,A,139,D,89,D,90,D,90,D,277,D,276,D,276,D,,A,03,D,2005,D,1,D,,A,42387,D,42298,D,42209,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03531553,13,0,5,01,D,100,D,.0425,F,133,F,15,F,1,F,,C,,C,,C,,C,0,F,1,F,1,F,1,F,0,F,0,F,0,F,,A,12,F,2004,F,1,F,,A,32,F,31,F,30,F,01,D,,A,,A,,A,,A,,A,,A,,C,,A,,A
20172,03531573,33,0,5,01,D,100,D,.0784,D,40000,D,15,D,482,D,3,D,4,D,,A,,A,103,D,211,D,213,D,214,D,168,D,166,D,165,D,,A,08,D,2009,D,1,D,,A,25647,D,25435,D,25223,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03531823,10,0,5,01,D,100,D,.0784,D,157636,D,25,D,1600,D,3,D,,A,5,D,,A,400,D,177,D,178,D,179,D,1023,D,1022,D,1021,D,,A,08,D,2016,D,1,D,,A,156599,D,156422,D,156244,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03531933,32,0,5,01,D,100,D,.0400,D,74778,D,30,D,550,D,3,D,4,D,,A,,A,193,D,226,D,226,D,227,D,131,D,131,D,130,D,,A,08,D,1998,D,1,D,,A,39438,D,39213,D,38987,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03532083,40,0,5,01,D,100,D,.0784,D,106000,D,30,D,787,D,,A,4,D,,A,,A,21,D,177,D,178,D,179,D,589,D,588,D,587,D,,A,11,D,2005,D,1,D,,A,90158,D,89981,D,89803,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03532163,46,0,5,01,D,100,D,.0784,D,615472,T,30,D,5451,T,,A,,A,,A,,A,0,D,750,D,755,D,760,D,2371,D,2366,D,2361,D,,A,05,D,2005,D,2,D,,A,559460,T,561906,T,560433,T,01,D,1,D,,A,,A,3090,D,3090,D,3121,D,1,D,2,D,,A
20172,03532163,47,0,5,01,D,100,D,.0500,D,189683,D,15,D,1500,D,,A,,A,,A,,A,0,D,1971,T,1962,T,1971,T,225,D,219,D,214,D,,A,05,D,2005,D,1,D,,A,53891,D,52616,D,51335,D,02,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03532293,11,0,5,01,D,100,D,.0475,D,132000,D,30,D,940,D,3,D,4,D,,A,,A,251,D,262,D,263,D,264,D,427,D,426,D,425,D,,A,07,D,2007,D,1,D,,A,107810,D,107548,D,107285,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03532323,25,0,5,01,D,100,D,.0600,F,17671,F,4,F,415,F,,C,,C,,C,,C,0,F,330,F,332,F,333,F,85,F,83,F,82,F,,A,01,F,2017,F,1,F,,A,17016,F,16686,F,16355,F,01,D,,C,,C,,C,,A,,A,,A,,C,,A,,A
20172,03532333,30,0,5,01,D,100,D,.0784,D,160000,D,30,D,1450,D,3,D,4,D,5,D,,A,294,D,120,D,121,D,122,D,1036,D,1035,D,1034,D,,A,01,D,2016,D,1,D,022017,D,158504,D,158383,D,158262,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03532373,16,0,5,01,D,100,D,.0475,F,376883,F,30,F,2702,F,3,F,,A,,A,,A,736,F,861,F,864,F,868,F,939,F,937,F,933,F,,A,06,F,2004,F,1,F,,A,279157,F,278296,F,277432,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03532443,21,0,5,01,D,100,D,.0420,D,105000,D,30,D,1900,D,3,D,,A,5,D,,A,1387,D,366,D,367,D,369,D,147,D,146,D,144,D,,A,02,D,1995,D,1,D,,A,42007,D,41641,D,41274,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03532543,23,0,5,01,D,300,D,.1000,D,7000,D,5,D,150,D,,B,,B,,B,,B,1,D,104,D,105,D,106,D,45,D,44,D,43,D,,A,09,D,2015,D,1,D,,A,5352,D,5247,D,5142,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03532583,8,0,1,01,D,100,D,.0475,F,153000,F,30,F,1300,F,3,F,4,F,5,F,,A,502,F,217,F,217,F,218,F,581,F,581,F,580,F,,A,07,F,2014,F,1,F,,A,146885,F,146668,F,146451,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03532593,39,0,5,01,D,100,D,.0784,D,119976,D,30,D,1029,D,3,D,4,D,,A,,A,162,D,,A,,A,97,D,,A,,A,770,D,,A,05,D,2015,D,1,D,042017,D,,A,,A,117919,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03532593,65,0,5,01,D,100,D,.0784,D,115963,D,30,D,1000,D,3,D,4,D,,A,,A,162,D,92,D,93,D,,A,746,D,745,D,,A,042017,D,05,D,2015,D,1,D,,A,114160,D,114068,D,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03532663,23,0,5,01,D,100,D,.0400,D,120000,D,30,D,1900,D,3,D,4,D,,A,,A,1327,D,490,D,492,D,494,D,83,D,81,D,79,D,,A,01,D,1991,D,1,D,,A,24829,D,24339,D,23847,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03532703,26,0,5,01,D,100,D,.0400,D,150000,D,30,D,3000,D,3,D,,A,,A,,A,2284,D,336,D,337,D,339,D,380,D,379,D,377,D,,A,01,D,2006,D,1,D,,A,113923,D,113587,D,113249,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03532713,19,0,5,01,D,100,D,.0400,D,119354,D,30,D,1193,D,,B,,B,,B,,B,623,D,183,D,184,D,185,D,387,D,386,D,385,D,,A,07,D,2015,D,1,D,,A,115983,D,115800,D,115616,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03532763,16,0,5,01,D,100,D,.1100,D,80000,D,30,D,780,D,3,D,,A,,A,,A,18,D,245,D,247,D,249,D,517,D,515,D,513,D,,A,07,D,1997,D,1,D,,A,56431,D,56187,D,55940,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03532773,22,0,5,01,D,100,D,.0784,D,110982,D,30,D,1000,D,3,D,4,D,,A,,A,198,D,104,D,105,D,106,D,698,D,697,D,696,D,,A,03,D,2013,D,1,D,,A,106766,D,106662,D,106557,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03532813,10,0,5,01,D,100,D,.0784,F,150836,F,30,F,1380,F,3,F,4,F,,A,,A,290,F,128,F,129,F,130,F,962,F,961,F,960,F,,A,08,F,2014,F,1,F,,A,147257,F,147129,F,147000,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03532823,27,0,5,01,D,100,D,.0500,D,55000,D,15,D,538,D,3,D,4,D,,A,,A,103,D,291,D,292,D,293,D,144,D,143,D,142,D,,A,03,D,2010,D,1,D,,A,34640,D,34349,D,34057,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03532853,7,0,5,01,D,100,D,.0600,D,100000,D,30,D,1000,D,3,D,4,D,,A,,A,400,D,247,D,248,D,249,D,353,D,352,D,351,D,,A,01,D,2002,D,1,D,,A,70673,D,70426,D,70178,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03532973,34,0,5,01,D,100,D,.0784,D,85796,D,30,D,620,D,,A,,A,,A,,A,0,D,338,D,341,D,343,D,282,D,279,D,277,D,,A,11,D,1994,D,1,D,,A,43107,D,42769,D,42428,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03532983,10,0,5,01,D,100,D,.0600,F,90067,F,30,F,540,F,,C,,C,,C,,C,0,F,106,F,107,F,107,F,434,F,433,F,433,F,,A,03,F,2014,F,1,F,,A,86753,F,86647,F,86540,F,01,D,,A,,A,,A,,A,,A,,A,,C,,A,,A
20172,03532993,18,0,5,01,D,100,D,.0784,D,140595,D,30,D,1016,D,,A,,A,,A,,A,0,D,192,D,193,D,194,D,824,D,823,D,822,D,,A,06,D,2008,D,1,D,,A,126150,D,125958,D,125765,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03533023,10,0,5,01,D,100,D,.0784,F,125500,F,30,F,1220,F,3,F,4,F,,A,,A,313,F,211,F,213,F,214,F,339,F,337,F,336,F,,A,04,F,1999,F,2,F,,A,85518,F,85170,F,84819,F,01,D,,A,,A,,A,727,F,727,F,727,F,1,D,2,D,,A
20172,03533113,6,0,5,01,D,100,D,.0784,F,250000,F,30,F,2400,F,3,F,4,F,,A,,A,593,F,204,F,206,F,207,F,1603,F,1601,F,1600,F,,A,02,F,2015,F,1,F,,A,245300,F,245096,F,244890,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03533123,9,0,5,01,D,100,D,.0784,D,107000,D,30,D,952,D,3,D,4,D,5,D,,A,179,D,147,D,148,D,149,D,626,D,625,D,624,D,,A,04,D,2008,D,1,D,,A,95748,D,95601,D,95453,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03533213,20,0,5,01,D,100,D,.0588,D,130000,D,30,D,1031,D,3,D,,A,,A,,A,262,D,347,D,349,D,351,D,422,D,420,D,418,D,,A,08,D,2000,D,1,D,,A,86030,D,85682,D,85333,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03533223,34,0,5,01,D,100,D,.0450,D,100000,D,30,D,519,D,,B,,B,,B,,B,12,D,202,D,203,D,204,D,305,D,304,D,303,D,,A,08,D,2007,D,1,D,,A,81267,D,81065,D,80862,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03533423,20,0,5,01,D,100,D,.0500,D,68924,D,30,D,370,D,,A,,A,,A,,A,0,D,320,D,321,D,323,D,50,D,49,D,47,D,,A,01,D,1990,D,1,D,,A,12026,D,11706,D,11385,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03533473,5,0,1,01,D,100,D,.0500,D,120000,D,30,D,1000,D,3,D,4,D,,A,,A,356,D,290,D,291,D,292,D,354,D,353,D,352,D,,A,02,D,2003,D,1,D,,A,85066,D,84776,D,84486,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03533483,12,0,5,01,D,100,D,.0784,F,214629,F,30,F,2035,F,3,F,4,F,,A,,A,484,F,154,F,155,F,156,F,1397,F,1396,F,1395,F,,A,09,F,2016,F,1,F,,A,213875,F,213722,F,213567,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03533503,18,0,5,01,D,100,D,.0784,D,83000,D,30,D,675,D,,B,,B,,B,,B,75,D,96,D,97,D,97,D,504,D,503,D,503,D,,A,08,D,2010,D,1,D,,A,77151,D,77055,D,76959,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03533503,19,0,5,02,D,300,D,.0784,D,83000,D,30,D,678,D,,B,,B,,B,,B,78,D,96,D,97,D,97,D,504,D,503,D,503,D,,A,08,D,2010,D,1,D,,A,77151,D,77055,D,76959,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03533503,20,0,5,02,D,300,D,.0784,D,12000,D,10,D,220,D,3,D,4,D,,A,,A,75,D,70,D,71,D,71,D,75,D,74,D,74,D,,A,06,D,2016,D,1,D,,A,11455,D,11385,D,11314,D,02,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03533523,10,0,5,01,D,100,D,.0784,F,175000,F,30,F,1600,F,3,F,4,F,5,F,,A,335,F,172,F,173,F,174,F,1093,F,1092,F,1091,F,,A,09,F,2012,F,1,F,,A,167324,F,167152,F,166979,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03533563,20,0,5,01,D,100,D,.0420,D,120000,D,30,D,800,D,3,D,4,D,,A,,A,213,D,226,D,227,D,228,D,361,D,360,D,359,D,,A,11,D,2009,D,1,D,,A,103051,D,102824,D,102597,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03533633,22,0,5,01,D,100,D,.0500,F,114000,F,30,F,1096,F,3,F,4,F,,A,,A,484,F,351,F,352,F,354,F,261,F,260,F,258,F,,A,03,F,1998,F,1,F,,A,62732,F,62382,F,62030,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03533643,25,0,5,01,D,100,D,.0400,D,199000,D,30,D,1184,D,3,D,4,D,,A,,A,234,D,291,D,292,D,293,D,659,D,658,D,657,D,,A,09,D,2016,D,1,D,,A,197557,D,197266,D,196973,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03533693,27,0,5,01,D,100,D,.0890,D,133000,D,25,D,1400,D,,B,,B,,B,,B,293,D,138,D,139,D,140,D,969,D,968,D,967,D,,A,08,D,2015,D,1,D,,A,130687,D,130549,D,130411,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20172,03533733,19,0,5,01,D,100,D,.0550,D,135000,D,30,D,944,D,3,D,,A,,A,,A,177,D,218,D,219,D,220,D,549,D,548,D,547,D,,A,02,D,2010,D,1,D,,A,119852,D,119634,D,119416,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
