"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOF","PROP0NOF","OWNYF","OWNYF_","NEWMRRT","NEWMRRT_","ORGMRTX","ORGMRTX_","QMRTTERM","QMRT_ERM","MRTPMTX","MRTPMTX_","PAYPROTX","PAYP_OTX","PAYPROIN","PAYP_OIN","PAYMORIN","PAYM_RIN","PAYOTHER","PAYO_HER","QESCROWX","QESC_OWX","QPRINM1X","QPRI_M1X","QPRINM2X","QPRI_M2X","QPRINM3X","QPRI_M3X","QADINT1X","QADI_T1X","QADINT2X","QADI_T2X","QADINT3X","QADI_T3X","QRFINDAT","QRFI_DAT","FRSTPYMO","FRST_YMO","FRSTPYYR","FRST_YYR","FIXEDRTE","FIXE_RTE","QNEWDATE","QNEW_ATE","QBLNCM1X","QBLN_M1X","QBLNCM2X","QBLN_M2X","QBLNCM3X","QBLN_M3X","LOAN_NOF","LOAN0NOF","VARRTE","VARRTE_","INTONLY","INTONLY_","OTHRTE","OTHRTE_","PAYMT1X","PAYMT1X_","PAYMT2X","PAYMT2X_","PAYMT3X","PAYMT3X_","PAYPRINI","PAYP_INI","PAYINT","PAYINT_"
"20152","03062922",7,0,"5","01","D","100","D",0.0784,"D",76110,"D",30,"D",700,"D","3","D","4","D",,"A",,"A",150,"D",66,"D",66,"D",67,"D",484,"D",484,"D",483,"D",,"A","04","D","2012","D","1","D",,"A",74109,"D",74043,"D",73977,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20152","03062962",30,0,"5","01","D","100","D",0.0784,"D",207572,"D",30,"D",1500,"D",,"A",,"A",,"A",,"A",0,"D",188,"D",189,"D",190,"D",1312,"D",1311,"D",1310,"D",,"A","09","D","2011","D","1","D",,"A",200833,"D",200645,"D",200456,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20152","03063034",15,0,"5","01","D","100","D",0.0784,"D",72000,"D",30,"D",957,"D",,"B",,"B",,"B",,"B",437,"D",200,"D",201,"D",202,"D",320,"D",319,"D",318,"D",,"A","04","D","1997","D","1","D",,"A",49002,"D",48802,"D",48601,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20152","03063082",21,0,"5","01","D","100","D",0.0784,"D",87180,"D",30,"D",630,"D",,"A",,"A",,"A",,"A",0,"D",84,"D",85,"D",85,"D",546,"D",545,"D",545,"D",,"A","11","D","2010","D","1","D",,"A",83537,"D",83453,"D",83368,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20152","03063133",19,0,"5","01","D","100","D",0.0784,"D",33388,"D",15,"D",316,"D",,"A",,"A",,"A",,"A",0,"D",.,"A",.,"A",98,"D",.,"A",.,"A",218,"D",,"A","04","D","2015","D","1","D","042015","D",.,"A",.,"A",33388,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20152","03063133",40,0,"5","01","D","100","D",0.0488,"D",48000,"D",30,"D",298,"D",,"B",,"B",,"B",,"B",44,"D",116,"D",116,"D",.,"A",138,"D",138,"D",.,"A","042015","D","03","D","2001","D","1","D",,"A",33983,"D",33867,"D",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20152","03063163",30,0,"5","01","D","100","D",0.0784,"D",117624,"D",30,"D",995,"D","3","D","4","D",,"A",,"A",145,"D",.,"A",.,"A",82,"D",.,"A",.,"A",768,"D",,"A","04","D","2015","D","1","D","042015","D",.,"A",.,"A",117624,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20152","03063163",53,0,"5","01","D","100","D",0.054,"D",130000,"D",30,"D",1300,"D","3","D","4","D",,"A",,"A",570,"D",150,"D",150,"D",.,"A",580,"D",580,"D",.,"A","042015","D","07","D","2014","D","1","D",,"A",128971,"D",128822,"D",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20152","03063192",22,0,"5","01","D","100","D",0.102,"F",71942,"F",30,"F",770,"F","3","F","4","F",,"A",,"A",128,"F",556,"F",561,"F",565,"F",86,"F",81,"F",77,"F",,"A","06","F","1986","F","1","F",,"A",10124,"F",9568,"F",9007,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20152","03063303",17,0,"1","01","D","100","D",0.0784,"F",220934,"F",15,"F",2091,"F",,"A",,"A",,"A",,"A",0,"F",1076,"F",1083,"F",1090,"F",1015,"F",1008,"F",1001,"F",,"A","07","F","2008","F","1","F",,"A",155332,"F",154255,"F",153172,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20152","03063543",13,0,"1","01","D","100","D",0.05,"D",105000,"D",30,"D",870,"D","3","D","4","D",,"A",,"A",306,"D",166,"D",167,"D",168,"D",398,"D",397,"D",396,"D",,"A","08","D","2009","D","1","D",,"A",95413,"D",95247,"D",95079,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20152","03063592",19,0,"5","01","D","100","D",0.062,"F",160000,"F",30,"F",2073,"F","3","F","4","F",,"A",,"A",1093,"F",502,"F",504,"F",507,"F",478,"F",476,"F",473,"F",,"A","12","F","1995","F","1","F",,"A",92585,"F",92084,"F",91579,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A","1","D","2","D"
"20152","03063654",7,0,"1","01","D","100","D",0.0784,"D",70000,"D",30,"D",506,"D",,"A",,"A",,"A",,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","07","D","2010","D","2","D",,"A",66802,"D",66732,"D",66662,"D","01","D",,"A",,"A","3","D",300,"D",300,"D",300,"D","1","D","2","D"
"20152","03063873",7,0,"1","01","D","100","D",0.051,"D",97000,"D",30,"D",950,"D","3","D","4","D",,"A",,"A",423,"D",188,"D",188,"D",189,"D",339,"D",339,"D",338,"D",,"A","06","D","2005","D","1","D",,"A",79841,"D",79654,"D",79465,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20152","03064034",22,0,"5","01","D","100","D",0.045,"D",121000,"D",30,"D",880,"D","3","D","4","D",,"A",,"A",267,"D",287,"D",288,"D",289,"D",326,"D",325,"D",324,"D",,"A","01","D","2002","D","1","D",,"A",87037,"D",86751,"D",86463,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20152","03064223",7,0,"5","01","D","100","D",0.05,"D",39500,"D",30,"D",350,"D",,"B",,"B",,"B",,"B",138,"D",177,"D",178,"D",179,"D",35,"D",34,"D",33,"D",,"A","09","D","1988","D","1","D",,"A",8361,"D",8184,"D",8006,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20152","03064403",32,0,"5","01","D","100","D",0.06,"D",34000,"D",30,"D",210,"D",,"B",,"B",,"B",,"B",6,"D",48,"D",48,"D",49,"D",156,"D",156,"D",155,"D",,"A","04","D","2009","D","1","D",,"A",31159,"D",31111,"D",31062,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20152","03064612",28,0,"5","01","D","100","D",0.0525,"D",136000,"D",30,"D",1000,"D","3","D","4","D","5","D",,"A",249,"D",254,"D",255,"D",257,"D",497,"D",496,"D",494,"D",,"A","10","D","2005","D","1","D",,"A",113516,"D",113261,"D",113006,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
