"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","S17CODEA","S17C_DEA","S17GFTCA","S17G_TCA","SUBEXPX","SUBEXPX_","SUBMO","SUBMO_"
"20152","02874615",27,0,"1","210","D","1","D",20,"D","05","D"
"20152","02874615",28,0,"2","150","D","1","D",35,"D","03","D"
"20152","02874655",68,0,"1","160","D","1","D",50,"D","05","D"
"20152","02874655",69,0,"1","340","D","1","D",100,"D","03","D"
"20152","02874655",70,0,"1","350","D","1","D",24,"D","05","D"
"20152","02874705",38,0,"1","350","D","1","D",20,"D","13","D"
"20152","02874785",44,0,"2","840","D","1","D",50,"D","03","D"
"20152","02874815",28,0,"1","500","D","1","D",90,"D","04","D"
"20152","02874815",29,0,"1","500","D","1","D",72,"D","05","D"
"20152","02874815",30,0,"1","510","D","1","D",180,"D","03","D"
"20152","02874815",31,0,"1","360","D","1","D",10,"D","13","D"
"20152","02874815",32,0,"1","360","D","1","D",10,"D","13","D"
"20152","02874915",21,0,"1","830","D","1","D",19,"D","13","D"
"20152","02874915",22,0,"1","510","D","1","D",50,"D","05","D"
"20152","02874915",23,0,"1","360","D","1","D",9,"D","13","D"
"20152","02875005",17,0,"1","830","D","1","D",30,"D","13","D"
"20152","02875005",18,0,"2","500","D","1","D",200,"D","03","D"
"20152","02875025",46,0,"1","800","D","1","D",2600,"D","04","D"
"20152","02875025",47,0,"1","330","D","1","D",25,"D","13","D"
"20152","02875025",48,0,"1","350","D","1","D",12,"D","13","D"
"20152","02875045",18,0,"1","800","D","1","D",500,"D","13","D"
"20152","02875045",19,0,"1","510","D","1","D",50,"D","04","D"
"20152","02875055",16,0,"1","510","D","1","D",33,"D","05","D"
"20152","02875055",17,0,"1","350","D","1","D",4,"D","05","D"
"20152","02875055",18,0,"1","350","D","1","D",7,"D","04","D"
"20152","02875065",27,0,"1","840","D","1","D",55,"D","04","D"
"20152","02875095",26,0,"1","510","D","1","D",40,"D","03","D"
"20152","02875095",27,0,"1","510","D","1","D",40,"D","04","D"
"20152","02875095",28,0,"1","510","D","1","D",40,"D","05","D"
"20152","02875125",11,0,"1","510","D","1","D",8,"D","03","D"
"20152","02875125",12,0,"1","510","D","1","D",8,"D","04","D"
"20152","02875125",13,0,"1","510","D","1","D",8,"D","05","D"
"20152","02875225",17,0,"1","340","D","1","D",10,"D","05","D"
"20152","02875295",29,0,"1","150","D","1","D",80,"D","03","D"
"20152","02875295",30,0,"2","150","D","1","D",20,"F","03","D"
"20152","02875295",31,0,"2","150","D","1","D",30,"F","03","D"
"20152","02875295",32,0,"2","150","D","1","D",11,"F","03","D"
"20152","02875295",33,0,"2","150","D","1","D",12,"F","03","D"
"20152","02875295",34,0,"2","150","D","1","D",76,"F","03","D"
"20152","02875295",35,0,"2","320","D","1","D",150,"D","03","D"
"20152","02875325",23,0,"1","350","D","1","D",25,"D","13","D"
"20152","02875345",14,0,"1","350","D","1","D",9,"D","13","D"
"20152","02875405",26,0,"1","320","D","1","D",20,"D","05","D"
"20152","02875405",27,0,"1","360","D","1","D",8,"D","13","D"
"20152","02875455",37,0,"1","830","D","1","D",73,"D","13","D"
"20152","02875455",38,0,"1","610","D","1","D",45,"D","03","D"
"20152","02875455",39,0,"1","150","D","1","D",20,"D","03","D"
"20152","02875455",40,0,"1","150","D","1","D",20,"D","04","D"
"20152","02875455",41,0,"1","150","D","1","D",20,"D","05","D"
"20152","02875455",42,0,"1","210","D","1","D",20,"D","03","D"
"20152","02875455",43,0,"1","210","D","1","D",20,"D","04","D"
"20152","02875455",44,0,"1","210","D","1","D",20,"D","05","D"
"20152","02875455",45,0,"1","340","D","1","D",15,"D","04","D"
"20152","02875475",51,0,"1","510","D","1","D",14,"D","03","D"
"20152","02875475",52,0,"1","510","D","1","D",14,"D","04","D"
"20152","02875475",53,0,"1","510","D","1","D",14,"D","05","D"
"20152","02875475",54,0,"1","200","D","1","D",150,"D","05","D"
"20152","02875475",55,0,"1","360","D","1","D",10,"D","13","D"
"20152","02875515",14,0,"1","830","D","1","D",30,"D","13","D"
"20152","02875515",15,0,"1","510","D","1","D",30,"D","04","D"
"20152","02875625",21,0,"1","150","D","1","D",25,"D","03","D"
"20152","02875625",22,0,"1","320","D","1","D",110,"D","05","D"
"20152","02875625",23,0,"1","360","D","1","D",12,"D","13","D"
"20152","02875625",24,0,"1","370","D","1","D",120,"D","05","D"
"20152","02875645",38,0,"1","600","D","1","D",147,"D","04","D"
"20152","02875645",39,0,"1","600","D","1","D",1344,"D","04","D"
"20152","02875645",40,0,"1","500","D","1","D",97,"D","04","D"
"20152","02875645",41,0,"1","500","D","1","D",357,"D","04","D"
"20152","02875645",42,0,"1","510","D","1","D",40,"D","03","D"
"20152","02875645",43,0,"1","510","D","1","D",25,"D","05","D"
"20152","02875645",44,0,"1","320","D","1","D",13,"D","05","D"
"20152","02875645",45,0,"1","320","D","1","D",11,"D","05","D"
"20152","02875645",46,0,"1","350","D","1","D",6,"D","13","D"
"20152","02875645",47,0,"2","210","D","1","D",10,"D","03","D"
"20152","02875905",14,0,"2","160","D","1","D",15,"D","03","D"
"20152","02876015",20,0,"1","840","D","1","D",110,"D","04","D"
"20152","02876175",62,0,"1","830","D","1","D",379,"D","04","D"
"20152","02876175",63,0,"1","950","D","1","D",146,"D","03","D"
"20152","02876175",64,0,"1","820","D","1","D",60,"D","04","D"
"20152","02876175",65,0,"1","510","D","1","D",14,"D","04","D"
"20152","02876175",66,0,"1","510","D","1","D",18,"D","04","D"
"20152","02876175",67,0,"1","510","D","1","D",30,"D","04","D"
"20152","02876175",68,0,"1","510","D","1","D",80,"D","04","D"
"20152","02876175",69,0,"1","150","D","1","D",58,"D","05","D"
"20152","02876175",70,0,"1","150","D","1","D",34,"D","04","D"
"20152","02876175",71,0,"1","210","D","1","D",100,"D","03","D"
"20152","02876175",72,0,"2","510","D","1","D",26,"D","03","D"
"20152","02876195",45,0,"1","150","D","1","D",10,"D","04","D"
"20152","02876195",46,0,"1","150","D","1","D",10,"D","05","D"
"20152","02876195",47,0,"1","360","D","1","D",20,"D","13","D"
"20152","02876195",48,0,"2","840","D","1","D",30,"D","03","D"
"20152","02876195",49,0,"2","500","D","1","D",98,"D","03","D"
"20152","02876195",50,0,"2","150","D","1","D",10,"D","03","D"
"20152","02876235",73,0,"1","840","D","1","D",45,"D","05","D"
"20152","02876235",74,0,"1","830","D","1","D",10,"D","13","D"
"20152","02876235",75,0,"1","210","D","1","D",36,"D","03","D"
"20152","02876235",76,0,"1","210","D","1","D",29,"D","04","D"
"20152","02876235",77,0,"1","210","D","1","D",13,"D","05","D"
"20152","02876235",78,0,"1","500","D","1","D",150,"D","05","D"
"20152","02876235",79,0,"1","360","D","1","D",9,"D","13","D"
"20152","02876235",80,0,"1","310","D","1","D",22,"D","05","D"
"20152","02876235",81,0,"1","310","D","1","D",5,"D","04","D"
"20152","02876285",10,0,"2","830","D","1","D",20,"D","03","D"
"20152","02876295",30,0,"1","830","D","1","D",54,"D","13","D"
"20152","02876295",31,0,"1","610","D","1","D",178,"D","03","D"
"20152","02876655",26,0,"1","830","D","1","D",50,"D","13","D"
"20152","02876655",27,0,"1","360","D","1","D",8,"D","13","D"
"20152","02876925",32,0,"1","160","D","1","D",6,"D","03","D"
"20152","02876925",33,0,"1","350","D","1","D",3,"D","05","D"
"20152","02876945",26,0,"1","510","D","1","D",20,"D","05","D"
"20152","02876945",27,0,"1","150","D","1","D",35,"D","05","D"
"20152","02876945",28,0,"2","350","D","1","D",5,"D","03","D"
"20152","02876985",48,0,"1","800","D","1","D",500,"D","13","D"
"20152","02876985",49,0,"1","510","D","1","D",100,"D","04","D"
"20152","02876985",50,0,"1","210","D","1","D",200,"D","05","D"
"20152","02876985",51,0,"1","310","D","1","D",100,"D","04","D"
"20152","02876985",52,0,"1","360","D","1","D",10,"D","13","D"
"20152","02876985",53,0,"1","370","D","1","D",80,"D","05","D"
"20152","02877045",56,0,"1","600","D","1","D",20,"D","05","D"
"20152","02877045",57,0,"1","510","D","1","D",20,"D","04","D"
"20152","02877045",58,0,"1","510","D","1","D",20,"D","05","D"
"20152","02877045",59,0,"1","150","D","1","D",15,"D","03","D"
"20152","02877045",60,0,"1","150","D","1","D",15,"D","04","D"
"20152","02877045",61,0,"1","150","D","1","D",15,"D","05","D"
"20152","02877045",62,0,"1","370","D","1","D",60,"D","05","D"
"20152","02877045",63,0,"2","840","D","1","D",45,"D","03","D"
"20152","02877045",64,0,"2","510","D","1","D",20,"D","03","D"
"20152","02877145",23,0,"1","210","D","1","D",90,"D","05","D"
"20152","02877145",24,0,"1","360","D","1","D",9,"D","13","D"
"20152","02877145",25,0,"1","360","D","1","D",9,"D","13","D"
"20152","02877145",26,0,"1","360","D","1","D",15,"D","13","D"
"20152","02877515",11,0,"1","150","D","1","D",8,"D","04","D"
"20152","02877515",12,0,"1","150","D","1","D",15,"D","03","D"
"20152","02877545",19,0,"1","830","D","1","D",24,"D","13","D"
"20152","02877545",20,0,"1","510","D","1","D",20,"D","04","D"
"20152","02877545",21,0,"1","350","D","1","D",3,"D","13","D"
"20152","02877655",62,0,"1","830","D","1","D",68,"D","05","D"
"20152","02877655",63,0,"1","840","D","1","D",41,"D","03","D"
"20152","02877655",64,0,"1","150","D","1","D",33,"D","03","D"
"20152","02877655",65,0,"1","150","D","1","D",33,"D","05","D"
"20152","02877655",66,0,"1","150","D","1","D",15,"D","03","D"
"20152","02877655",67,0,"1","340","D","1","D",40,"D","04","D"
"20152","02877685",31,0,"1","500","D","1","D",36,"D","05","D"
"20152","02877685",32,0,"2","150","D","1","D",117,"D","03","D"
"20152","02877685",33,0,"2","350","D","1","D",4,"D","03","D"
"20152","02877705",16,0,"1","800","D","1","D",10,"D","13","D"
"20152","02877705",17,0,"1","150","D","1","D",20,"D","03","D"
"20152","02877705",18,0,"1","150","D","1","D",20,"D","04","D"
"20152","02877705",19,0,"1","150","D","1","D",20,"D","05","D"
"20152","02877705",20,0,"1","150","D","1","D",15,"D","03","D"
"20152","02877705",21,0,"1","150","D","1","D",15,"D","04","D"
"20152","02877705",22,0,"1","150","D","1","D",15,"D","05","D"
"20152","02877705",23,0,"1","210","D","1","D",19,"D","05","D"
"20152","02877705",24,0,"1","360","D","1","D",10,"D","13","D"
"20152","02877705",25,0,"2","150","D","1","D",20,"D","03","D"
"20152","02877705",26,0,"2","160","D","1","D",15,"D","03","D"
"20152","02877795",12,0,"1","830","D","1","D",285,"F","13","D"
"20152","02877865",34,0,"1","600","D","1","D",80,"D","05","D"
"20152","02877885",37,0,"1","510","D","1","D",45,"D","03","D"
"20152","02877885",38,0,"1","400","D","1","D",50,"D","05","D"
"20152","02877885",39,0,"2","610","D","1","D",750,"D","03","D"
"20152","02877885",40,0,"2","210","D","1","D",120,"D","03","D"
"20152","02877885",41,0,"2","310","D","1","D",60,"D","03","D"
"20152","02877905",54,0,"1","830","D","1","D",42,"D","13","D"
"20152","02877905",55,0,"1","360","D","1","D",8,"D","13","D"
"20152","02878015",33,0,"1","830","D","1","D",20,"D","13","D"
"20152","02878075",35,0,"2","160","D","1","D",20,"D","03","D"
"20152","02878075",36,0,"2","160","D","1","D",10,"D","03","D"
"20152","02878125",35,0,"1","500","D","1","D",200,"D","04","D"
"20152","02878125",36,0,"2","210","D","1","D",125,"D","03","D"
"20152","02878145",60,0,"1","830","D","1","D",17,"D","13","D"
"20152","02878145",61,0,"1","820","D","1","D",98,"D","05","D"
"20152","02878145",62,0,"1","150","D","1","D",62,"D","05","D"
"20152","02878155",34,0,"1","510","D","1","D",20,"D","04","D"
"20152","02878155",35,0,"2","820","D","1","D",90,"D","03","D"
"20152","02878155",36,0,"2","510","D","1","D",5,"D","03","D"
"20152","02878155",37,0,"2","510","D","1","D",5,"D","03","D"
"20152","02878175",17,0,"2","510","D","1","D",12,"D","03","D"
"20152","02878205",31,0,"1","830","D","1","D",50,"D","13","D"
"20152","02878205",32,0,"1","360","D","1","D",8,"D","13","D"
"20152","02878255",30,0,"1","820","D","1","D",69,"D","03","D"
"20152","02878255",31,0,"1","840","D","1","D",160,"D","03","D"
"20152","02878255",32,0,"1","500","D","1","D",250,"D","05","D"
"20152","02878255",33,0,"2","510","D","1","D",100,"D","03","D"
"20152","02878395",37,0,"1","330","D","1","D",10,"D","13","D"
"20152","02878535",21,0,"1","830","D","1","D",40,"D","13","D"
"20152","02878535",22,0,"1","150","D","1","D",60,"D","03","D"
"20152","02878545",28,0,"1","510","D","1","D",50,"D","04","D"
"20152","02878545",29,0,"1","210","D","1","D",10,"D","04","D"
"20152","02878575",10,0,"1","830","D","1","D",30,"D","13","D"
"20152","02878665",29,0,"1","830","D","1","D",100,"D","13","D"
"20152","02878685",38,0,"1","510","D","1","D",20,"D","05","D"
"20152","02878685",39,0,"2","150","D","1","D",39,"D","03","D"
"20152","02878735",27,0,"1","830","D","1","D",40,"D","13","D"
"20152","02878735",28,0,"1","600","D","1","D",139,"D","05","D"
"20152","02878735",29,0,"1","320","D","1","D",4,"D","05","D"
"20152","02878735",30,0,"2","610","D","1","D",18,"D","03","D"
"20152","02878735",31,0,"2","500","D","1","D",102,"D","03","D"
"20152","02878735",32,0,"2","500","D","1","D",26,"D","03","D"
"20152","02878735",33,0,"2","210","D","1","D",25,"D","03","D"
"20152","02878755",25,0,"2","510","D","1","D",100,"D","03","D"
"20152","02900554",46,0,"1","510","D","1","D",50,"D","02","D"
"20152","02900554",47,0,"1","510","D","1","D",50,"D","03","D"
"20152","02900554",48,0,"1","210","D","1","D",15,"D","03","D"
"20152","02900594",12,0,"1","510","D","1","D",20,"D","01","D"
"20152","02900594",13,0,"1","510","D","1","D",20,"D","02","D"
"20152","02900594",14,0,"1","510","D","1","D",20,"D","03","D"
"20152","02900674",15,0,"1","830","D","1","D",75,"D","02","D"
"20152","02900674",16,0,"1","830","D","1","D",75,"D","03","D"
"20152","02900674",17,0,"1","500","D","1","D",28,"D","03","D"
"20152","02900674",18,0,"1","510","D","1","D",11,"D","02","D"
"20152","02900674",19,0,"1","330","D","1","D",10,"D","13","D"
"20152","02900674",20,0,"1","340","D","1","D",15,"D","01","D"
"20152","02900674",21,0,"1","400","D","1","D",11,"D","03","D"
"20152","02900674",22,0,"2","400","D","1","D",3,"D","01","D"
"20152","02900744",38,0,"1","500","D","1","D",450,"D","03","D"
"20152","02900744",39,0,"1","210","D","1","D",40,"D","02","D"
"20152","02900744",40,0,"1","360","D","1","D",17,"D","13","D"
"20152","02900744",41,0,"1","360","D","1","D",150,"D","13","D"
"20152","02900744",42,0,"2","150","D","1","D",32,"D","01","D"
"20152","02900834",24,0,"1","830","D","1","D",19,"D","13","D"
"20152","02900834",25,0,"1","150","D","1","D",15,"D","01","D"
"20152","02900834",26,0,"1","150","D","1","D",15,"D","02","D"
"20152","02900834",27,0,"1","150","D","1","D",15,"D","03","D"
"20152","02900854",34,0,"1","830","D","1","D",20,"D","13","D"
"20152","02900854",35,0,"1","610","D","1","D",160,"D","01","D"
"20152","02900854",36,0,"1","610","D","1","D",160,"D","02","D"
"20152","02900854",37,0,"1","610","D","1","D",160,"D","03","D"
"20152","02900854",38,0,"1","510","D","1","D",17,"D","03","D"
"20152","02900854",39,0,"1","210","D","1","D",4,"D","03","D"
"20152","02900854",40,0,"1","360","D","1","D",16,"D","13","D"
"20152","02900854",41,0,"1","410","D","1","D",60,"D","03","D"
"20152","02900884",16,0,"1","500","D","1","D",80,"D","02","D"
"20152","02900884",17,0,"1","210","D","1","D",40,"D","02","D"
"20152","02900884",18,0,"1","360","D","1","D",8,"D","01","D"
"20152","02900884",19,0,"1","360","D","1","D",8,"D","02","D"
"20152","02900884",20,0,"1","360","D","1","D",8,"D","03","D"
"20152","02900904",51,0,"1","200","D","1","D",15,"D","01","D"
"20152","02900904",52,0,"1","200","D","1","D",15,"D","02","D"
"20152","02900904",53,0,"1","330","D","1","D",7,"D","01","D"
"20152","02900904",54,0,"1","330","D","1","D",10,"D","02","D"
"20152","02900904",55,0,"1","330","D","1","D",26,"D","03","D"
"20152","02900924",40,0,"1","210","D","1","D",175,"D","01","D"
"20152","02900924",41,0,"1","320","D","1","D",115,"D","03","D"
"20152","02900924",42,0,"1","360","D","1","D",8,"D","13","D"
"20152","02900924",43,0,"2","840","D","1","D",110,"D","01","D"
"20152","02900924",44,0,"2","930","D","1","D",100,"D","01","D"
"20152","02900994",17,0,"1","150","D","1","D",35,"D","01","D"
"20152","02900994",18,0,"1","150","D","1","D",35,"D","02","D"
"20152","02900994",19,0,"1","150","D","1","D",35,"D","03","D"
"20152","02901044",17,0,"1","830","D","1","D",20,"D","13","D"
"20152","02901044",18,0,"1","360","D","1","D",9,"D","13","D"
"20152","02901054",23,0,"1","830","D","1","D",15,"D","13","D"
"20152","02901054",24,0,"1","510","D","1","D",20,"D","03","D"
"20152","02901164",68,0,"1","360","D","1","D",27,"D","13","D"
"20152","02901204",16,0,"1","160","D","1","D",5,"D","01","D"
"20152","02901204",17,0,"1","160","D","1","D",5,"D","02","D"
"20152","02901204",18,0,"1","160","D","1","D",5,"D","03","D"
"20152","02901254",18,0,"1","350","D","1","D",10,"D","13","D"
"20152","02901294",86,0,"1","500","D","1","D",120,"D","03","D"
"20152","02901294",87,0,"1","150","D","1","D",13,"D","01","D"
"20152","02901294",88,0,"1","150","D","1","D",13,"D","02","D"
"20152","02901294",89,0,"1","150","D","1","D",13,"D","03","D"
"20152","02901294",90,0,"1","320","D","1","D",40,"D","03","D"
"20152","02901294",91,0,"2","150","D","1","D",12,"D","01","D"
"20152","02901304",47,0,"1","830","D","1","D",250,"D","01","D"
"20152","02901304",48,0,"1","610","D","1","D",60,"D","01","D"
"20152","02901304",49,0,"1","310","D","1","D",28,"D","01","D"
"20152","02901304",50,0,"1","340","D","1","D",20,"D","03","D"
"20152","02901304",51,0,"1","360","D","1","D",9,"D","13","D"
"20152","02901414",34,0,"1","510","D","1","D",140,"D","03","D"
"20152","02901414",35,0,"1","510","D","1","D",60,"D","01","D"
"20152","02901414",36,0,"1","510","D","1","D",60,"D","02","D"
"20152","02901414",37,0,"1","510","D","1","D",60,"D","03","D"
"20152","02901494",19,0,"1","830","D","1","D",27,"D","13","D"
"20152","02901504",25,0,"1","810","D","1","D",15,"D","01","D"
"20152","02901504",26,0,"1","500","D","1","D",15,"D","02","D"
"20152","02901504",27,0,"1","510","D","1","D",40,"D","01","D"
"20152","02901544",37,0,"1","510","D","1","D",14,"D","03","D"
"20152","02901544",38,0,"1","510","D","1","D",43,"D","03","D"
"20152","02901544",39,0,"1","160","D","1","D",32,"D","01","D"
"20152","02901544",40,0,"1","160","D","1","D",32,"D","02","D"
"20152","02901544",41,0,"1","160","D","1","D",32,"D","03","D"
"20152","02901544",42,0,"1","310","D","1","D",28,"D","01","D"
"20152","02901544",43,0,"1","360","D","1","D",8,"D","13","D"
"20152","02901544",44,0,"2","150","D","1","D",32,"D","01","D"
"20152","02901594",43,0,"1","830","D","1","D",33,"D","02","D"
"20152","02901594",44,0,"1","830","D","1","D",72,"D","02","D"
"20152","02901594",45,0,"1","510","D","1","D",30,"D","03","D"
"20152","02901594",46,0,"1","210","D","1","D",34,"D","03","D"
"20152","02901594",47,0,"1","150","D","1","D",77,"D","02","D"
"20152","02901594",48,0,"1","150","D","1","D",15,"D","03","D"
"20152","02901594",49,0,"1","320","D","1","D",140,"D","02","D"
"20152","02901594",50,0,"2","830","D","1","D",72,"D","01","D"
"20152","02901704",38,0,"1","810","D","1","D",10,"D","01","D"
"20152","02901704",39,0,"1","810","D","1","D",10,"D","02","D"
"20152","02901704",40,0,"1","810","D","1","D",10,"D","03","D"
"20152","02901704",41,0,"1","150","D","1","D",103,"D","01","D"
"20152","02901714",29,0,"1","360","D","1","D",9,"D","13","D"
"20152","02901804",34,0,"1","830","D","1","D",10,"D","13","D"
"20152","02901804",35,0,"1","830","D","1","D",30,"D","13","D"
"20152","02901804",36,0,"1","340","D","1","D",8,"D","01","D"
"20152","02901804",37,0,"1","340","D","1","D",8,"D","02","D"
"20152","02901804",38,0,"1","340","D","1","D",8,"D","03","D"
"20152","02901804",39,0,"1","330","D","1","D",8,"D","13","D"
